Unnamed: 0,ds,y,population,temp,rain,hum,week_weekend,year,month,day,hour,st,holiday
263,2021-01-11 23:00:00,420.0,76279,-6.3,0.0,71.0,0,2021,1,11,23,-11.9,0
264,2021-01-12 00:00:00,324.0,76279,-7.3,0.0,78.0,0,2021,1,12,0,-10.8,0
265,2021-01-12 01:00:00,458.0,76279,-7.4,0.0,77.0,0,2021,1,12,1,-10.8,0
266,2021-01-12 02:00:00,574.0,76279,-7.4,0.0,78.0,0,2021,1,12,2,-10.8,0
267,2021-01-12 03:00:00,230.0,76279,-7.6,0.0,77.0,0,2021,1,12,3,-10.8,0
268,2021-01-12 04:00:00,450.0,76279,-8.4,0.0,81.0,0,2021,1,12,4,-10.8,0
269,2021-01-12 05:00:00,382.0,76279,-8.1,0.0,80.0,0,2021,1,12,5,-10.8,0
270,2021-01-12 06:00:00,320.0,76279,-8.6,0.0,82.0,0,2021,1,12,6,-10.8,0
271,2021-01-12 07:00:00,464.0,76279,-9.3,0.0,85.0,0,2021,1,12,7,-10.8,0
272,2021-01-12 08:00:00,368.0,76279,-9.3,0.0,85.0,0,2021,1,12,8,-10.8,0
273,2021-01-12 09:00:00,284.0,76279,-7.1,0.0,81.0,0,2021,1,12,9,-10.8,0
274,2021-01-12 10:00:00,528.0,76279,-4.1,0.0,69.0,0,2021,1,12,10,-10.8,0
275,2021-01-12 11:00:00,592.0,76279,-1.5,0.0,54.0,0,2021,1,12,11,-10.8,0
276,2021-01-12 12:00:00,434.0,76279,0.1,0.0,51.0,0,2021,1,12,12,-10.8,0
277,2021-01-12 13:00:00,606.0,76279,1.8,0.0,46.0,0,2021,1,12,13,-10.8,0
278,2021-01-12 14:00:00,440.0,76279,4.1,0.0,34.0,0,2021,1,12,14,-10.8,0
279,2021-01-12 15:00:00,476.0,76279,3.7,0.0,31.0,0,2021,1,12,15,-10.8,0
280,2021-01-12 16:00:00,556.0,76279,3.4,0.0,32.0,0,2021,1,12,16,-10.8,0
281,2021-01-12 17:00:00,314.0,76279,2.3,0.0,37.0,0,2021,1,12,17,-10.8,0
282,2021-01-12 18:00:00,266.0,76279,0.9,0.0,43.0,0,2021,1,12,18,-10.8,0
283,2021-01-12 19:00:00,640.0,76279,1.5,0.0,43.0,0,2021,1,12,19,-10.8,0
284,2021-01-12 20:00:00,326.0,76279,1.8,0.0,47.0,0,2021,1,12,20,-10.8,0
285,2021-01-12 21:00:00,364.0,76279,1.5,0.0,55.0,0,2021,1,12,21,-10.8,0
286,2021-01-12 22:00:00,560.0,76279,1.1,0.0,57.0,0,2021,1,12,22,-10.8,0
287,2021-01-12 23:00:00,292.0,76279,0.0,0.0,64.0,0,2021,1,12,23,-10.8,0
288,2021-01-13 00:00:00,370.0,76279,-0.6,0.0,69.0,0,2021,1,13,0,-7.0,0
289,2021-01-13 01:00:00,672.0,76279,-1.3,0.0,72.0,0,2021,1,13,1,-7.0,0
290,2021-01-13 02:00:00,400.0,76279,-2.3,0.0,76.0,0,2021,1,13,2,-7.0,0
291,2021-01-13 03:00:00,348.0,76279,-3.2,0.0,79.0,0,2021,1,13,3,-7.0,0
292,2021-01-13 04:00:00,532.0,76279,-3.5,0.0,79.0,0,2021,1,13,4,-7.0,0
293,2021-01-13 05:00:00,412.0,76279,-4.0,0.0,82.0,0,2021,1,13,5,-7.0,0
294,2021-01-13 06:00:00,480.0,76279,-4.4,0.0,82.0,0,2021,1,13,6,-7.0,0
295,2021-01-13 07:00:00,548.0,76279,-4.6,0.0,84.0,0,2021,1,13,7,-7.0,0
296,2021-01-13 08:00:00,306.0,76279,-4.6,0.0,84.0,0,2021,1,13,8,-7.0,0
297,2021-01-13 09:00:00,414.0,76279,-3.4,0.0,81.0,0,2021,1,13,9,-7.0,0
298,2021-01-13 10:00:00,564.0,76279,0.1,0.0,66.0,0,2021,1,13,10,-7.0,0
299,2021-01-13 11:00:00,348.0,76279,3.5,0.0,55.0,0,2021,1,13,11,-7.0,0
300,2021-01-13 12:00:00,424.0,76279,7.2,0.0,43.0,0,2021,1,13,12,-7.0,0
301,2021-01-13 13:00:00,560.0,76279,8.4,0.0,40.0,0,2021,1,13,13,-7.0,0
302,2021-01-13 14:00:00,442.0,76279,9.3,0.0,37.0,0,2021,1,13,14,-7.0,0
303,2021-01-13 15:00:00,614.0,76279,9.9,0.0,36.0,0,2021,1,13,15,-7.0,0
304,2021-01-13 16:00:00,522.0,76279,10.9,0.0,29.0,0,2021,1,13,16,-7.0,0
305,2021-01-13 17:00:00,474.0,76279,10.4,0.0,32.0,0,2021,1,13,17,-7.0,0
306,2021-01-13 18:00:00,472.0,76279,9.9,0.0,33.0,0,2021,1,13,18,-7.0,0
307,2021-01-13 19:00:00,360.0,76279,7.9,0.0,39.0,0,2021,1,13,19,-7.0,0
308,2021-01-13 20:00:00,556.0,76279,5.2,0.0,49.0,0,2021,1,13,20,-7.0,0
309,2021-01-13 21:00:00,504.0,76279,8.4,0.0,46.0,0,2021,1,13,21,-7.0,0
310,2021-01-13 22:00:00,344.0,76279,6.3,0.0,52.0,0,2021,1,13,22,-7.0,0
311,2021-01-13 23:00:00,598.0,76279,3.6,0.0,65.0,0,2021,1,13,23,-7.0,0
312,2021-01-14 00:00:00,396.0,76279,5.6,0.0,67.0,0,2021,1,14,0,-2.0,0
313,2021-01-14 01:00:00,390.0,76279,6.5,0.0,62.0,0,2021,1,14,1,-2.0,0
314,2021-01-14 02:00:00,488.0,76279,3.9,0.0,70.0,0,2021,1,14,2,-2.0,0
315,2021-01-14 03:00:00,400.0,76279,3.0,0.0,76.0,0,2021,1,14,3,-2.0,0
316,2021-01-14 04:00:00,424.0,76279,2.6,0.0,76.0,0,2021,1,14,4,-2.0,0
317,2021-01-14 05:00:00,572.0,76279,2.2,0.0,73.0,0,2021,1,14,5,-2.0,0
318,2021-01-14 06:00:00,292.0,76279,0.3,0.0,79.0,0,2021,1,14,6,-2.0,0
319,2021-01-14 07:00:00,374.0,76279,0.0,0.0,75.0,0,2021,1,14,7,-2.0,0
320,2021-01-14 08:00:00,550.0,76279,0.1,0.0,68.0,0,2021,1,14,8,-2.0,0
321,2021-01-14 09:00:00,372.0,76279,1.0,0.0,68.0,0,2021,1,14,9,-2.0,0
322,2021-01-14 10:00:00,308.0,76279,3.7,0.0,52.0,0,2021,1,14,10,-2.0,0
323,2021-01-14 11:00:00,656.0,76279,6.0,0.0,38.0,0,2021,1,14,11,-2.0,0
324,2021-01-14 12:00:00,576.0,76279,8.4,0.0,17.0,0,2021,1,14,12,-2.0,0
325,2021-01-14 13:00:00,344.0,76279,9.3,0.0,13.0,0,2021,1,14,13,-2.0,0
326,2021-01-14 14:00:00,536.0,76279,10.4,0.0,12.0,0,2021,1,14,14,-2.0,0
327,2021-01-14 15:00:00,548.0,76279,10.7,0.0,10.0,0,2021,1,14,15,-2.0,0
328,2021-01-14 16:00:00,412.0,76279,10.9,0.0,12.0,0,2021,1,14,16,-2.0,0
329,2021-01-14 17:00:00,528.0,76279,7.6,0.0,18.0,0,2021,1,14,17,-2.0,0
330,2021-01-14 18:00:00,436.0,76279,4.4,0.0,27.0,0,2021,1,14,18,-2.0,0
331,2021-01-14 19:00:00,416.0,76279,3.2,0.0,29.0,0,2021,1,14,19,-2.0,0
332,2021-01-14 20:00:00,392.0,76279,1.7,0.0,35.0,0,2021,1,14,20,-2.0,0
333,2021-01-14 21:00:00,524.0,76279,0.5,0.0,42.0,0,2021,1,14,21,-2.0,0
334,2021-01-14 22:00:00,478.0,76279,-0.4,0.0,47.0,0,2021,1,14,22,-2.0,0
335,2021-01-14 23:00:00,338.0,76279,-0.4,0.0,48.0,0,2021,1,14,23,-2.0,0
336,2021-01-15 00:00:00,484.0,76279,-1.2,0.0,53.0,0,2021,1,15,0,-4.5,0
337,2021-01-15 01:00:00,520.0,76279,-1.2,0.0,53.0,0,2021,1,15,1,-4.5,0
338,2021-01-15 02:00:00,400.0,76279,-1.2,0.0,56.0,0,2021,1,15,2,-4.5,0
339,2021-01-15 03:00:00,284.0,76279,-1.9,0.0,62.0,0,2021,1,15,3,-4.5,0
340,2021-01-15 04:00:00,404.0,76279,-2.3,0.0,59.0,0,2021,1,15,4,-4.5,0
341,2021-01-15 05:00:00,592.0,76279,-2.9,0.0,69.0,0,2021,1,15,5,-4.5,0
342,2021-01-15 06:00:00,344.0,76279,-2.9,0.0,70.0,0,2021,1,15,6,-4.5,0
343,2021-01-15 07:00:00,444.0,76279,-2.9,0.0,70.0,0,2021,1,15,7,-4.5,0
344,2021-01-15 08:00:00,480.0,76279,-2.9,0.0,64.0,0,2021,1,15,8,-4.5,0
345,2021-01-15 09:00:00,320.0,76279,-1.0,0.0,61.0,0,2021,1,15,9,-4.5,0
346,2021-01-15 10:00:00,500.0,76279,2.6,0.0,46.0,0,2021,1,15,10,-4.5,0
347,2021-01-15 11:00:00,642.0,76279,4.6,0.0,40.0,0,2021,1,15,11,-4.5,0
348,2021-01-15 12:00:00,494.0,76279,7.8,0.0,36.0,0,2021,1,15,12,-4.5,0
349,2021-01-15 13:00:00,438.0,76279,10.8,0.0,34.0,0,2021,1,15,13,-4.5,0
350,2021-01-15 14:00:00,640.0,76279,12.0,0.0,34.0,0,2021,1,15,14,-4.5,0
351,2021-01-15 15:00:00,342.0,76279,12.4,0.0,34.0,0,2021,1,15,15,-4.5,0
352,2021-01-15 16:00:00,476.0,76279,14.8,0.0,38.0,0,2021,1,15,16,-4.5,0
353,2021-01-15 17:00:00,548.0,76279,14.6,0.0,41.0,0,2021,1,15,17,-4.5,0
354,2021-01-15 18:00:00,624.0,76279,14.0,0.0,46.0,0,2021,1,15,18,-4.5,0
355,2021-01-15 19:00:00,338.0,76279,12.3,0.0,50.0,0,2021,1,15,19,-4.5,0
356,2021-01-15 20:00:00,352.0,76279,11.8,0.0,58.0,0,2021,1,15,20,-4.5,0
357,2021-01-15 21:00:00,578.0,76279,11.0,0.0,60.0,0,2021,1,15,21,-4.5,0
358,2021-01-15 22:00:00,454.0,76279,9.5,0.0,59.0,0,2021,1,15,22,-4.5,0
359,2021-01-15 23:00:00,330.0,76279,7.1,0.0,52.0,0,2021,1,15,23,-4.5,0
360,2021-01-16 00:00:00,306.0,76279,6.0,0.0,48.0,1,2021,1,16,0,-6.3,0
361,2021-01-16 01:00:00,570.0,76279,5.2,0.0,52.0,1,2021,1,16,1,-6.3,0
362,2021-01-16 02:00:00,368.0,76279,4.9,0.0,47.0,1,2021,1,16,2,-6.3,0
363,2021-01-16 03:00:00,296.0,76279,3.3,0.0,55.0,1,2021,1,16,3,-6.3,0
364,2021-01-16 04:00:00,308.0,76279,2.0,0.0,64.0,1,2021,1,16,4,-6.3,0
365,2021-01-16 05:00:00,600.0,76279,2.2,0.0,60.0,1,2021,1,16,5,-6.3,0
366,2021-01-16 06:00:00,492.0,76279,1.4,0.0,62.0,1,2021,1,16,6,-6.3,0
367,2021-01-16 07:00:00,312.0,76279,1.3,0.0,60.0,1,2021,1,16,7,-6.3,0
368,2021-01-16 08:00:00,416.0,76279,0.9,0.0,58.0,1,2021,1,16,8,-6.3,0
369,2021-01-16 09:00:00,392.0,76279,1.5,0.0,53.0,1,2021,1,16,9,-6.3,0
370,2021-01-16 10:00:00,296.0,76279,2.1,0.0,48.0,1,2021,1,16,10,-6.3,0
371,2021-01-16 11:00:00,422.0,76279,2.8,0.0,43.0,1,2021,1,16,11,-6.3,0
372,2021-01-16 12:00:00,634.0,76279,3.6,0.0,36.0,1,2021,1,16,12,-6.3,0
373,2021-01-16 13:00:00,356.0,76279,4.0,0.0,33.0,1,2021,1,16,13,-6.3,0
374,2021-01-16 14:00:00,296.0,76279,4.2,0.0,30.0,1,2021,1,16,14,-6.3,0
375,2021-01-16 15:00:00,300.0,76279,3.5,0.0,31.0,1,2021,1,16,15,-6.3,0
376,2021-01-16 16:00:00,618.0,76279,3.2,0.0,29.0,1,2021,1,16,16,-6.3,0
377,2021-01-16 17:00:00,602.0,76279,1.5,0.0,36.0,1,2021,1,16,17,-6.3,0
378,2021-01-16 18:00:00,268.0,76279,0.0,0.0,39.0,1,2021,1,16,18,-6.3,0
379,2021-01-16 19:00:00,576.0,76279,-0.9,0.0,40.0,1,2021,1,16,19,-6.3,0
380,2021-01-16 20:00:00,368.0,76279,-1.9,0.0,41.0,1,2021,1,16,20,-6.3,0
381,2021-01-16 21:00:00,280.0,76279,-2.8,0.0,44.0,1,2021,1,16,21,-6.3,0
382,2021-01-16 22:00:00,524.0,76279,-3.1,0.0,48.0,1,2021,1,16,22,-6.3,0
383,2021-01-16 23:00:00,400.0,76279,-3.5,0.0,51.0,1,2021,1,16,23,-6.3,0
384,2021-01-17 00:00:00,304.0,76279,-3.3,0.0,51.0,1,2021,1,17,0,-9.5,0
385,2021-01-17 01:00:00,364.0,76279,-3.4,0.0,51.0,1,2021,1,17,1,-9.5,0
386,2021-01-17 02:00:00,544.0,76279,-3.5,0.0,52.0,1,2021,1,17,2,-9.5,0
387,2021-01-17 03:00:00,568.0,76279,-3.5,0.0,53.0,1,2021,1,17,3,-9.5,0
388,2021-01-17 04:00:00,350.0,76279,-3.9,0.0,50.0,1,2021,1,17,4,-9.5,0
389,2021-01-17 05:00:00,250.0,76279,-4.4,0.0,46.0,1,2021,1,17,5,-9.5,0
390,2021-01-17 06:00:00,496.0,76279,-5.5,0.0,49.0,1,2021,1,17,6,-9.5,0
391,2021-01-17 07:00:00,254.0,76279,-6.2,0.0,54.0,1,2021,1,17,7,-9.5,0
392,2021-01-17 08:00:00,382.0,76279,-6.3,0.0,56.0,1,2021,1,17,8,-9.5,0
393,2021-01-17 09:00:00,220.0,76279,-4.3,0.0,42.0,1,2021,1,17,9,-9.5,0
394,2021-01-17 10:00:00,608.0,76279,-3.5,0.0,34.0,1,2021,1,17,10,-9.5,0
395,2021-01-17 11:00:00,472.0,76279,-2.2,0.0,31.0,1,2021,1,17,11,-9.5,0
396,2021-01-17 12:00:00,390.0,76279,-0.5,0.0,27.0,1,2021,1,17,12,-9.5,0
397,2021-01-17 13:00:00,616.0,76279,-0.1,0.0,20.0,1,2021,1,17,13,-9.5,0
398,2021-01-17 14:00:00,248.0,76279,1.1,0.0,21.0,1,2021,1,17,14,-9.5,0
399,2021-01-17 15:00:00,228.0,76279,1.1,0.0,23.0,1,2021,1,17,15,-9.5,0
400,2021-01-17 16:00:00,602.0,76279,0.9,0.0,25.0,1,2021,1,17,16,-9.5,0
401,2021-01-17 17:00:00,276.0,76279,-0.1,0.0,29.0,1,2021,1,17,17,-9.5,0
402,2021-01-17 18:00:00,198.0,76279,-1.6,0.0,34.0,1,2021,1,17,18,-9.5,0
403,2021-01-17 19:00:00,428.0,76279,-2.3,0.0,39.0,1,2021,1,17,19,-9.5,0
404,2021-01-17 20:00:00,398.0,76279,-3.0,0.0,46.0,1,2021,1,17,20,-9.5,0
405,2021-01-17 21:00:00,346.0,76279,-2.6,0.0,44.0,1,2021,1,17,21,-9.5,0
406,2021-01-17 22:00:00,226.0,76279,-1.0,0.0,57.0,1,2021,1,17,22,-9.5,0
407,2021-01-17 23:00:00,598.0,76279,-1.2,0.0,61.0,1,2021,1,17,23,-9.5,0
408,2021-01-18 00:00:00,362.0,76279,-2.1,0.0,77.0,0,2021,1,18,0,-6.9,0
409,2021-01-18 01:00:00,228.0,76279,-2.7,0.0,79.0,0,2021,1,18,1,-6.9,0
410,2021-01-18 02:00:00,476.0,76279,-3.2,0.0,79.0,0,2021,1,18,2,-6.9,0
411,2021-01-18 03:00:00,420.0,76279,-3.5,0.0,78.0,0,2021,1,18,3,-6.9,0
412,2021-01-18 04:00:00,256.0,76279,-3.4,0.0,74.0,0,2021,1,18,4,-6.9,0
413,2021-01-18 05:00:00,422.0,76279,-3.6,0.0,75.0,0,2021,1,18,5,-6.9,0
414,2021-01-18 06:00:00,322.0,76279,-4.3,0.0,77.0,0,2021,1,18,6,-6.9,0
415,2021-01-18 07:00:00,458.0,76279,-5.2,0.0,80.0,0,2021,1,18,7,-6.9,0
416,2021-01-18 08:00:00,492.0,76279,-5.5,0.0,80.0,0,2021,1,18,8,-6.9,0
417,2021-01-18 09:00:00,242.0,76279,-3.8,0.0,75.0,0,2021,1,18,9,-6.9,0
418,2021-01-18 10:00:00,664.0,76279,-1.9,0.0,62.0,0,2021,1,18,10,-6.9,0
419,2021-01-18 11:00:00,480.0,76279,-0.5,0.0,64.0,0,2021,1,18,11,-6.9,0
420,2021-01-18 12:00:00,372.0,76279,0.5,0.0,69.0,0,2021,1,18,12,-6.9,0
421,2021-01-18 13:00:00,672.0,76279,0.8,0.0,73.0,0,2021,1,18,13,-6.9,0
422,2021-01-18 14:00:00,398.0,76279,2.7,0.0,64.0,0,2021,1,18,14,-6.9,0
423,2021-01-18 15:00:00,584.0,76279,3.7,0.0,47.0,0,2021,1,18,15,-6.9,0
424,2021-01-18 16:00:00,334.0,76279,2.5,0.0,67.0,0,2021,1,18,16,-6.9,0
425,2021-01-18 17:00:00,346.0,76279,2.5,0.0,61.0,0,2021,1,18,17,-6.9,0
426,2021-01-18 18:00:00,374.0,76279,0.8,0.3,74.0,0,2021,1,18,18,-6.9,0
427,2021-01-18 19:00:00,552.0,76279,-0.3,0.0,61.0,0,2021,1,18,19,-6.9,0
428,2021-01-18 20:00:00,352.0,76279,-0.8,0.0,53.0,0,2021,1,18,20,-6.9,0
429,2021-01-18 21:00:00,388.0,76279,-1.5,0.1,54.0,0,2021,1,18,21,-6.9,0
430,2021-01-18 22:00:00,540.0,76279,-2.4,0.0,46.0,0,2021,1,18,22,-6.9,0
431,2021-01-18 23:00:00,324.0,76279,-3.5,0.0,46.0,0,2021,1,18,23,-6.9,0
432,2021-01-19 00:00:00,360.0,76279,-4.2,0.0,48.0,0,2021,1,19,0,-11.5,0
433,2021-01-19 01:00:00,536.0,76279,-4.4,0.0,49.0,0,2021,1,19,1,-11.5,0
434,2021-01-19 02:00:00,286.0,76279,-4.9,0.0,54.0,0,2021,1,19,2,-11.5,0
435,2021-01-19 03:00:00,656.0,76279,-5.6,0.0,59.0,0,2021,1,19,3,-11.5,0
436,2021-01-19 04:00:00,370.0,76279,-6.4,0.0,61.0,0,2021,1,19,4,-11.5,0
437,2021-01-19 05:00:00,356.0,76279,-6.5,0.0,59.0,0,2021,1,19,5,-11.5,0
438,2021-01-19 06:00:00,480.0,76279,-7.8,0.0,69.0,0,2021,1,19,6,-11.5,0
439,2021-01-19 07:00:00,302.0,76279,-8.1,0.0,69.0,0,2021,1,19,7,-11.5,0
440,2021-01-19 08:00:00,516.0,76279,-8.8,0.0,74.0,0,2021,1,19,8,-11.5,0
441,2021-01-19 09:00:00,670.0,76279,-7.0,0.0,67.0,0,2021,1,19,9,-11.5,0
442,2021-01-19 10:00:00,362.0,76279,-4.3,0.0,51.0,0,2021,1,19,10,-11.5,0
443,2021-01-19 11:00:00,394.0,76279,-3.6,0.0,44.0,0,2021,1,19,11,-11.5,0
444,2021-01-19 12:00:00,786.0,76279,-1.0,0.0,29.0,0,2021,1,19,12,-11.5,0
445,2021-01-19 13:00:00,422.0,76279,-0.2,0.0,26.0,0,2021,1,19,13,-11.5,0
446,2021-01-19 14:00:00,384.0,76279,1.0,0.0,23.0,0,2021,1,19,14,-11.5,0
447,2021-01-19 15:00:00,280.0,76279,1.4,0.0,20.0,0,2021,1,19,15,-11.5,0
448,2021-01-19 16:00:00,592.0,76279,1.6,0.0,18.0,0,2021,1,19,16,-11.5,0
449,2021-01-19 17:00:00,516.0,76279,0.2,0.0,26.0,0,2021,1,19,17,-11.5,0
450,2021-01-19 18:00:00,412.0,76279,-1.5,0.0,35.0,0,2021,1,19,18,-11.5,0
451,2021-01-19 19:00:00,544.0,76279,-2.7,0.0,41.0,0,2021,1,19,19,-11.5,0
452,2021-01-19 20:00:00,264.0,76279,-3.7,0.0,43.0,0,2021,1,19,20,-11.5,0
453,2021-01-19 21:00:00,404.0,76279,-4.3,0.0,45.0,0,2021,1,19,21,-11.5,0
454,2021-01-19 22:00:00,556.0,76279,-5.3,0.0,48.0,0,2021,1,19,22,-11.5,0
455,2021-01-19 23:00:00,336.0,76279,-6.0,0.0,51.0,0,2021,1,19,23,-11.5,0
456,2021-01-20 00:00:00,412.0,76279,-6.4,0.0,52.0,0,2021,1,20,0,-10.8,0
457,2021-01-20 01:00:00,390.0,76279,-7.2,0.0,57.0,0,2021,1,20,1,-10.8,0
458,2021-01-20 02:00:00,314.0,76279,-7.4,0.0,56.0,0,2021,1,20,2,-10.8,0
459,2021-01-20 03:00:00,492.0,76279,-8.1,0.0,61.0,0,2021,1,20,3,-10.8,0
460,2021-01-20 04:00:00,436.0,76279,-8.5,0.0,60.0,0,2021,1,20,4,-10.8,0
461,2021-01-20 05:00:00,288.0,76279,-8.5,0.0,61.0,0,2021,1,20,5,-10.8,0
462,2021-01-20 06:00:00,556.0,76279,-9.0,0.0,64.0,0,2021,1,20,6,-10.8,0
463,2021-01-20 07:00:00,268.0,76279,-9.0,0.0,63.0,0,2021,1,20,7,-10.8,0
464,2021-01-20 08:00:00,588.0,76279,-9.0,0.0,65.0,0,2021,1,20,8,-10.8,0
465,2021-01-20 09:00:00,424.0,76279,-7.1,0.0,55.0,0,2021,1,20,9,-10.8,0
466,2021-01-20 10:00:00,420.0,76279,-3.9,0.0,45.0,0,2021,1,20,10,-10.8,0
467,2021-01-20 11:00:00,622.0,76279,-1.6,0.0,38.0,0,2021,1,20,11,-10.8,0
468,2021-01-20 12:00:00,472.0,76279,0.9,0.0,34.0,0,2021,1,20,12,-10.8,0
469,2021-01-20 13:00:00,402.0,76279,3.0,0.0,25.0,0,2021,1,20,13,-10.8,0
470,2021-01-20 14:00:00,504.0,76279,4.5,0.0,22.0,0,2021,1,20,14,-10.8,0
471,2021-01-20 15:00:00,384.0,76279,5.9,0.0,20.0,0,2021,1,20,15,-10.8,0
472,2021-01-20 16:00:00,414.0,76279,6.3,0.0,21.0,0,2021,1,20,16,-10.8,0
473,2021-01-20 17:00:00,542.0,76279,3.4,0.0,30.0,0,2021,1,20,17,-10.8,0
474,2021-01-20 18:00:00,568.0,76279,1.8,0.0,36.0,0,2021,1,20,18,-10.8,0
475,2021-01-20 19:00:00,640.0,76279,0.0,0.0,42.0,0,2021,1,20,19,-10.8,0
476,2021-01-20 20:00:00,276.0,76279,-1.1,0.0,46.0,0,2021,1,20,20,-10.8,0
477,2021-01-20 21:00:00,408.0,76279,-2.0,0.0,52.0,0,2021,1,20,21,-10.8,0
478,2021-01-20 22:00:00,466.0,76279,-2.4,0.0,55.0,0,2021,1,20,22,-10.8,0
479,2021-01-20 23:00:00,474.0,76279,-3.3,0.0,60.0,0,2021,1,20,23,-10.8,0
480,2021-01-21 00:00:00,264.0,76279,-3.8,0.0,62.0,0,2021,1,21,0,-6.4,0
481,2021-01-21 01:00:00,452.0,76279,-4.1,0.0,63.0,0,2021,1,21,1,-6.4,0
482,2021-01-21 02:00:00,360.0,76279,-2.7,0.0,58.0,0,2021,1,21,2,-6.4,0
483,2021-01-21 03:00:00,264.0,76279,-2.1,0.0,55.0,0,2021,1,21,3,-6.4,0
484,2021-01-21 04:00:00,520.0,76279,-1.6,0.0,54.0,0,2021,1,21,4,-6.4,0
485,2021-01-21 05:00:00,400.0,76279,-1.2,0.0,52.0,0,2021,1,21,5,-6.4,0
486,2021-01-21 06:00:00,284.0,76279,-1.1,0.0,51.0,0,2021,1,21,6,-6.4,0
487,2021-01-21 07:00:00,490.0,76279,-1.6,0.0,55.0,0,2021,1,21,7,-6.4,0
488,2021-01-21 08:00:00,546.0,76279,-2.0,0.0,60.0,0,2021,1,21,8,-6.4,0
489,2021-01-21 09:00:00,332.0,76279,-0.3,0.0,51.0,0,2021,1,21,9,-6.4,0
490,2021-01-21 10:00:00,456.0,76279,1.6,0.0,43.0,0,2021,1,21,10,-6.4,0
491,2021-01-21 11:00:00,592.0,76279,4.0,0.0,37.0,0,2021,1,21,11,-6.4,0
492,2021-01-21 12:00:00,508.0,76279,6.9,0.0,38.0,0,2021,1,21,12,-6.4,0
493,2021-01-21 13:00:00,552.0,76279,8.7,0.0,39.0,0,2021,1,21,13,-6.4,0
494,2021-01-21 14:00:00,474.0,76279,9.8,0.0,40.0,0,2021,1,21,14,-6.4,0
495,2021-01-21 15:00:00,358.0,76279,9.3,0.0,49.0,0,2021,1,21,15,-6.4,0
496,2021-01-21 16:00:00,588.0,76279,7.5,0.0,75.0,0,2021,1,21,16,-6.4,0
497,2021-01-21 17:00:00,278.0,76279,6.8,0.0,81.0,0,2021,1,21,17,-6.4,0
498,2021-01-21 18:00:00,522.0,76279,6.8,0.3,82.0,0,2021,1,21,18,-6.4,0
499,2021-01-21 19:00:00,590.0,76279,6.7,0.0,75.0,0,2021,1,21,19,-6.4,0
500,2021-01-21 20:00:00,314.0,76279,5.2,0.0,90.0,0,2021,1,21,20,-6.4,0
501,2021-01-21 21:00:00,272.0,76279,4.7,0.8,93.0,0,2021,1,21,21,-6.4,0
502,2021-01-21 22:00:00,518.0,76279,4.5,0.0,94.0,0,2021,1,21,22,-6.4,0
503,2021-01-21 23:00:00,370.0,76279,4.3,0.0,94.0,0,2021,1,21,23,-6.4,0
504,2021-01-22 00:00:00,334.0,76279,4.2,0.3,95.0,0,2021,1,22,0,4.1,0
505,2021-01-22 01:00:00,654.0,76279,4.2,0.0,95.0,0,2021,1,22,1,4.1,0
506,2021-01-22 02:00:00,320.0,76279,4.0,0.0,95.0,0,2021,1,22,2,4.1,0
507,2021-01-22 03:00:00,256.0,76279,3.9,0.1,95.0,0,2021,1,22,3,4.1,0
508,2021-01-22 04:00:00,470.0,76279,4.0,0.0,95.0,0,2021,1,22,4,4.1,0
509,2021-01-22 05:00:00,536.0,76279,3.8,0.0,96.0,0,2021,1,22,5,4.1,0
510,2021-01-22 06:00:00,390.0,76279,4.0,0.0,96.0,0,2021,1,22,6,4.1,0
511,2021-01-22 07:00:00,296.0,76279,3.8,0.0,96.0,0,2021,1,22,7,4.1,0
512,2021-01-22 08:00:00,480.0,76279,4.2,0.0,96.0,0,2021,1,22,8,4.1,0
513,2021-01-22 09:00:00,378.0,76279,4.7,0.4,95.0,0,2021,1,22,9,4.1,0
514,2021-01-22 10:00:00,534.0,76279,5.0,0.0,94.0,0,2021,1,22,10,4.1,0
515,2021-01-22 11:00:00,698.0,76279,6.1,0.0,92.0,0,2021,1,22,11,4.1,0
516,2021-01-22 12:00:00,450.0,76279,7.6,0.0,87.0,0,2021,1,22,12,4.1,0
517,2021-01-22 13:00:00,264.0,76279,8.7,0.0,80.0,0,2021,1,22,13,4.1,0
518,2021-01-22 14:00:00,586.0,76279,8.7,0.0,82.0,0,2021,1,22,14,4.1,0
519,2021-01-22 15:00:00,548.0,76279,9.1,0.0,81.0,0,2021,1,22,15,4.1,0
520,2021-01-22 16:00:00,342.0,76279,9.3,0.0,80.0,0,2021,1,22,16,4.1,0
521,2021-01-22 17:00:00,360.0,76279,9.3,0.0,80.0,0,2021,1,22,17,4.1,0
522,2021-01-22 18:00:00,576.0,76279,8.2,0.0,85.0,0,2021,1,22,18,4.1,0
523,2021-01-22 19:00:00,440.0,76279,7.8,0.0,88.0,0,2021,1,22,19,4.1,0
524,2021-01-22 20:00:00,322.0,76279,7.2,0.0,88.0,0,2021,1,22,20,4.1,0
525,2021-01-22 21:00:00,518.0,76279,6.9,0.0,90.0,0,2021,1,22,21,4.1,0
526,2021-01-22 22:00:00,406.0,76279,6.1,0.0,92.0,0,2021,1,22,22,4.1,0
527,2021-01-22 23:00:00,238.0,76279,6.1,0.0,93.0,0,2021,1,22,23,4.1,0
528,2021-01-23 00:00:00,620.0,76279,6.0,0.0,92.0,1,2021,1,23,0,4.8,0
