,ds,y,population,temp,rain,hum,week_weekend,st,holiday,warning
304,2021-01-13 16:00:00,522.0,76279,10.9,0.0,29.0,0,-7.0,0,not
305,2021-01-13 17:00:00,474.0,76279,10.4,0.0,32.0,0,-7.0,0,not
306,2021-01-13 18:00:00,472.0,76279,9.9,0.0,33.0,0,-7.0,0,not
307,2021-01-13 19:00:00,360.0,76279,7.9,0.0,39.0,0,-7.0,0,not
308,2021-01-13 20:00:00,556.0,76279,5.2,0.0,49.0,0,-7.0,0,not
309,2021-01-13 21:00:00,504.0,76279,8.4,0.0,46.0,0,-7.0,0,not
310,2021-01-13 22:00:00,344.0,76279,6.3,0.0,52.0,0,-7.0,0,not
311,2021-01-13 23:00:00,598.0,76279,3.6,0.0,65.0,0,-7.0,0,not
312,2021-01-14 00:00:00,396.0,76279,5.6,0.0,67.0,0,-2.0,0,not
313,2021-01-14 01:00:00,390.0,76279,6.5,0.0,62.0,0,-2.0,0,not
314,2021-01-14 02:00:00,488.0,76279,3.9,0.0,70.0,0,-2.0,0,not
315,2021-01-14 03:00:00,400.0,76279,3.0,0.0,76.0,0,-2.0,0,not
316,2021-01-14 04:00:00,424.0,76279,2.6,0.0,76.0,0,-2.0,0,not
317,2021-01-14 05:00:00,572.0,76279,2.2,0.0,73.0,0,-2.0,0,not
318,2021-01-14 06:00:00,292.0,76279,0.3,0.0,79.0,0,-2.0,0,not
319,2021-01-14 07:00:00,374.0,76279,0.0,0.0,75.0,0,-2.0,0,not
320,2021-01-14 08:00:00,550.0,76279,0.1,0.0,68.0,0,-2.0,0,not
321,2021-01-14 09:00:00,372.0,76279,1.0,0.0,68.0,0,-2.0,0,not
322,2021-01-14 10:00:00,308.0,76279,3.7,0.0,52.0,0,-2.0,0,not
323,2021-01-14 11:00:00,656.0,76279,6.0,0.0,38.0,0,-2.0,0,not
324,2021-01-14 12:00:00,576.0,76279,8.4,0.0,17.0,0,-2.0,0,not
325,2021-01-14 13:00:00,344.0,76279,9.3,0.0,13.0,0,-2.0,0,not
326,2021-01-14 14:00:00,536.0,76279,10.4,0.0,12.0,0,-2.0,0,not
327,2021-01-14 15:00:00,548.0,76279,10.7,0.0,10.0,0,-2.0,0,not
328,2021-01-14 16:00:00,412.0,76279,10.9,0.0,12.0,0,-2.0,0,not
329,2021-01-14 17:00:00,528.0,76279,7.6,0.0,18.0,0,-2.0,0,not
330,2021-01-14 18:00:00,436.0,76279,4.4,0.0,27.0,0,-2.0,0,not
331,2021-01-14 19:00:00,416.0,76279,3.2,0.0,29.0,0,-2.0,0,not
332,2021-01-14 20:00:00,392.0,76279,1.7,0.0,35.0,0,-2.0,0,not
333,2021-01-14 21:00:00,524.0,76279,0.5,0.0,42.0,0,-2.0,0,not
334,2021-01-14 22:00:00,478.0,76279,-0.4,0.0,47.0,0,-2.0,0,not
335,2021-01-14 23:00:00,338.0,76279,-0.4,0.0,48.0,0,-2.0,0,not
336,2021-01-15 00:00:00,484.0,76279,-1.2,0.0,53.0,0,-4.5,0,not
337,2021-01-15 01:00:00,520.0,76279,-1.2,0.0,53.0,0,-4.5,0,not
338,2021-01-15 02:00:00,400.0,76279,-1.2,0.0,56.0,0,-4.5,0,not
339,2021-01-15 03:00:00,284.0,76279,-1.9,0.0,62.0,0,-4.5,0,not
340,2021-01-15 04:00:00,404.0,76279,-2.3,0.0,59.0,0,-4.5,0,not
341,2021-01-15 05:00:00,592.0,76279,-2.9,0.0,69.0,0,-4.5,0,not
342,2021-01-15 06:00:00,344.0,76279,-2.9,0.0,70.0,0,-4.5,0,not
343,2021-01-15 07:00:00,444.0,76279,-2.9,0.0,70.0,0,-4.5,0,not
344,2021-01-15 08:00:00,480.0,76279,-2.9,0.0,64.0,0,-4.5,0,not
345,2021-01-15 09:00:00,320.0,76279,-1.0,0.0,61.0,0,-4.5,0,not
346,2021-01-15 10:00:00,500.0,76279,2.6,0.0,46.0,0,-4.5,0,not
347,2021-01-15 11:00:00,642.0,76279,4.6,0.0,40.0,0,-4.5,0,not
348,2021-01-15 12:00:00,494.0,76279,7.8,0.0,36.0,0,-4.5,0,not
349,2021-01-15 13:00:00,438.0,76279,10.8,0.0,34.0,0,-4.5,0,not
350,2021-01-15 14:00:00,640.0,76279,12.0,0.0,34.0,0,-4.5,0,not
351,2021-01-15 15:00:00,342.0,76279,12.4,0.0,34.0,0,-4.5,0,not
352,2021-01-15 16:00:00,476.0,76279,14.8,0.0,38.0,0,-4.5,0,not
353,2021-01-15 17:00:00,548.0,76279,14.6,0.0,41.0,0,-4.5,0,not
354,2021-01-15 18:00:00,624.0,76279,14.0,0.0,46.0,0,-4.5,0,not
355,2021-01-15 19:00:00,338.0,76279,12.3,0.0,50.0,0,-4.5,0,not
356,2021-01-15 20:00:00,352.0,76279,11.8,0.0,58.0,0,-4.5,0,not
357,2021-01-15 21:00:00,578.0,76279,11.0,0.0,60.0,0,-4.5,0,not
358,2021-01-15 22:00:00,454.0,76279,9.5,0.0,59.0,0,-4.5,0,not
359,2021-01-15 23:00:00,330.0,76279,7.1,0.0,52.0,0,-4.5,0,not
360,2021-01-16 00:00:00,306.0,76279,6.0,0.0,48.0,1,-6.3,0,not
361,2021-01-16 01:00:00,570.0,76279,5.2,0.0,52.0,1,-6.3,0,not
362,2021-01-16 02:00:00,368.0,76279,4.9,0.0,47.0,1,-6.3,0,not
363,2021-01-16 03:00:00,296.0,76279,3.3,0.0,55.0,1,-6.3,0,not
364,2021-01-16 04:00:00,308.0,76279,2.0,0.0,64.0,1,-6.3,0,not
365,2021-01-16 05:00:00,600.0,76279,2.2,0.0,60.0,1,-6.3,0,not
366,2021-01-16 06:00:00,492.0,76279,1.4,0.0,62.0,1,-6.3,0,not
367,2021-01-16 07:00:00,312.0,76279,1.3,0.0,60.0,1,-6.3,0,not
368,2021-01-16 08:00:00,416.0,76279,0.9,0.0,58.0,1,-6.3,0,not
369,2021-01-16 09:00:00,392.0,76279,1.5,0.0,53.0,1,-6.3,0,not
370,2021-01-16 10:00:00,296.0,76279,2.1,0.0,48.0,1,-6.3,0,not
371,2021-01-16 11:00:00,422.0,76279,2.8,0.0,43.0,1,-6.3,0,not
372,2021-01-16 12:00:00,634.0,76279,3.6,0.0,36.0,1,-6.3,0,not
373,2021-01-16 13:00:00,356.0,76279,4.0,0.0,33.0,1,-6.3,0,not
374,2021-01-16 14:00:00,296.0,76279,4.2,0.0,30.0,1,-6.3,0,not
375,2021-01-16 15:00:00,300.0,76279,3.5,0.0,31.0,1,-6.3,0,not
376,2021-01-16 16:00:00,618.0,76279,3.2,0.0,29.0,1,-6.3,0,not
377,2021-01-16 17:00:00,602.0,76279,1.5,0.0,36.0,1,-6.3,0,not
378,2021-01-16 18:00:00,268.0,76279,0.0,0.0,39.0,1,-6.3,0,not
379,2021-01-16 19:00:00,576.0,76279,-0.9,0.0,40.0,1,-6.3,0,not
380,2021-01-16 20:00:00,368.0,76279,-1.9,0.0,41.0,1,-6.3,0,not
381,2021-01-16 21:00:00,280.0,76279,-2.8,0.0,44.0,1,-6.3,0,not
382,2021-01-16 22:00:00,524.0,76279,-3.1,0.0,48.0,1,-6.3,0,not
383,2021-01-16 23:00:00,400.0,76279,-3.5,0.0,51.0,1,-6.3,0,not
384,2021-01-17 00:00:00,304.0,76279,-3.3,0.0,51.0,1,-9.5,0,not
385,2021-01-17 01:00:00,364.0,76279,-3.4,0.0,51.0,1,-9.5,0,not
386,2021-01-17 02:00:00,544.0,76279,-3.5,0.0,52.0,1,-9.5,0,not
387,2021-01-17 03:00:00,568.0,76279,-3.5,0.0,53.0,1,-9.5,0,not
388,2021-01-17 04:00:00,350.0,76279,-3.9,0.0,50.0,1,-9.5,0,not
389,2021-01-17 05:00:00,250.0,76279,-4.4,0.0,46.0,1,-9.5,0,not
390,2021-01-17 06:00:00,496.0,76279,-5.5,0.0,49.0,1,-9.5,0,not
391,2021-01-17 07:00:00,254.0,76279,-6.2,0.0,54.0,1,-9.5,0,not
392,2021-01-17 08:00:00,382.0,76279,-6.3,0.0,56.0,1,-9.5,0,not
393,2021-01-17 09:00:00,220.0,76279,-4.3,0.0,42.0,1,-9.5,0,not
394,2021-01-17 10:00:00,608.0,76279,-3.5,0.0,34.0,1,-9.5,0,not
395,2021-01-17 11:00:00,472.0,76279,-2.2,0.0,31.0,1,-9.5,0,not
396,2021-01-17 12:00:00,390.0,76279,-0.5,0.0,27.0,1,-9.5,0,not
397,2021-01-17 13:00:00,616.0,76279,-0.1,0.0,20.0,1,-9.5,0,not
398,2021-01-17 14:00:00,248.0,76279,1.1,0.0,21.0,1,-9.5,0,not
399,2021-01-17 15:00:00,228.0,76279,1.1,0.0,23.0,1,-9.5,0,not
400,2021-01-17 16:00:00,602.0,76279,0.9,0.0,25.0,1,-9.5,0,not
401,2021-01-17 17:00:00,276.0,76279,-0.1,0.0,29.0,1,-9.5,0,not
402,2021-01-17 18:00:00,198.0,76279,-1.6,0.0,34.0,1,-9.5,0,not
403,2021-01-17 19:00:00,428.0,76279,-2.3,0.0,39.0,1,-9.5,0,not
404,2021-01-17 20:00:00,398.0,76279,-3.0,0.0,46.0,1,-9.5,0,not
405,2021-01-17 21:00:00,346.0,76279,-2.6,0.0,44.0,1,-9.5,0,not
406,2021-01-17 22:00:00,226.0,76279,-1.0,0.0,57.0,1,-9.5,0,not
407,2021-01-17 23:00:00,598.0,76279,-1.2,0.0,61.0,1,-9.5,0,not
408,2021-01-18 00:00:00,362.0,76279,-2.1,0.0,77.0,0,-6.9,0,not
409,2021-01-18 01:00:00,228.0,76279,-2.7,0.0,79.0,0,-6.9,0,not
410,2021-01-18 02:00:00,476.0,76279,-3.2,0.0,79.0,0,-6.9,0,not
411,2021-01-18 03:00:00,420.0,76279,-3.5,0.0,78.0,0,-6.9,0,not
412,2021-01-18 04:00:00,256.0,76279,-3.4,0.0,74.0,0,-6.9,0,not
413,2021-01-18 05:00:00,422.0,76279,-3.6,0.0,75.0,0,-6.9,0,not
414,2021-01-18 06:00:00,322.0,76279,-4.3,0.0,77.0,0,-6.9,0,not
415,2021-01-18 07:00:00,458.0,76279,-5.2,0.0,80.0,0,-6.9,0,not
416,2021-01-18 08:00:00,492.0,76279,-5.5,0.0,80.0,0,-6.9,0,not
417,2021-01-18 09:00:00,242.0,76279,-3.8,0.0,75.0,0,-6.9,0,not
418,2021-01-18 10:00:00,664.0,76279,-1.9,0.0,62.0,0,-6.9,0,not
419,2021-01-18 11:00:00,480.0,76279,-0.5,0.0,64.0,0,-6.9,0,not
420,2021-01-18 12:00:00,372.0,76279,0.5,0.0,69.0,0,-6.9,0,not
421,2021-01-18 13:00:00,672.0,76279,0.8,0.0,73.0,0,-6.9,0,not
422,2021-01-18 14:00:00,398.0,76279,2.7,0.0,64.0,0,-6.9,0,not
423,2021-01-18 15:00:00,584.0,76279,3.7,0.0,47.0,0,-6.9,0,not
424,2021-01-18 16:00:00,334.0,76279,2.5,0.0,67.0,0,-6.9,0,not
425,2021-01-18 17:00:00,346.0,76279,2.5,0.0,61.0,0,-6.9,0,not
426,2021-01-18 18:00:00,374.0,76279,0.8,0.3,74.0,0,-6.9,0,not
427,2021-01-18 19:00:00,552.0,76279,-0.3,0.0,61.0,0,-6.9,0,not
428,2021-01-18 20:00:00,352.0,76279,-0.8,0.0,53.0,0,-6.9,0,not
429,2021-01-18 21:00:00,388.0,76279,-1.5,0.1,54.0,0,-6.9,0,not
430,2021-01-18 22:00:00,540.0,76279,-2.4,0.0,46.0,0,-6.9,0,not
431,2021-01-18 23:00:00,324.0,76279,-3.5,0.0,46.0,0,-6.9,0,not
432,2021-01-19 00:00:00,360.0,76279,-4.2,0.0,48.0,0,-11.5,0,not
433,2021-01-19 01:00:00,536.0,76279,-4.4,0.0,49.0,0,-11.5,0,not
434,2021-01-19 02:00:00,286.0,76279,-4.9,0.0,54.0,0,-11.5,0,not
435,2021-01-19 03:00:00,656.0,76279,-5.6,0.0,59.0,0,-11.5,0,not
436,2021-01-19 04:00:00,370.0,76279,-6.4,0.0,61.0,0,-11.5,0,not
437,2021-01-19 05:00:00,356.0,76279,-6.5,0.0,59.0,0,-11.5,0,not
438,2021-01-19 06:00:00,480.0,76279,-7.8,0.0,69.0,0,-11.5,0,not
439,2021-01-19 07:00:00,302.0,76279,-8.1,0.0,69.0,0,-11.5,0,not
440,2021-01-19 08:00:00,516.0,76279,-8.8,0.0,74.0,0,-11.5,0,not
441,2021-01-19 09:00:00,670.0,76279,-7.0,0.0,67.0,0,-11.5,0,not
442,2021-01-19 10:00:00,362.0,76279,-4.3,0.0,51.0,0,-11.5,0,not
443,2021-01-19 11:00:00,394.0,76279,-3.6,0.0,44.0,0,-11.5,0,not
444,2021-01-19 12:00:00,786.0,76279,-1.0,0.0,29.0,0,-11.5,0,not
445,2021-01-19 13:00:00,422.0,76279,-0.2,0.0,26.0,0,-11.5,0,not
446,2021-01-19 14:00:00,384.0,76279,1.0,0.0,23.0,0,-11.5,0,not
447,2021-01-19 15:00:00,280.0,76279,1.4,0.0,20.0,0,-11.5,0,not
448,2021-01-19 16:00:00,592.0,76279,1.6,0.0,18.0,0,-11.5,0,not
449,2021-01-19 17:00:00,516.0,76279,0.2,0.0,26.0,0,-11.5,0,not
450,2021-01-19 18:00:00,412.0,76279,-1.5,0.0,35.0,0,-11.5,0,not
451,2021-01-19 19:00:00,544.0,76279,-2.7,0.0,41.0,0,-11.5,0,not
452,2021-01-19 20:00:00,264.0,76279,-3.7,0.0,43.0,0,-11.5,0,not
453,2021-01-19 21:00:00,404.0,76279,-4.3,0.0,45.0,0,-11.5,0,not
454,2021-01-19 22:00:00,556.0,76279,-5.3,0.0,48.0,0,-11.5,0,not
455,2021-01-19 23:00:00,336.0,76279,-6.0,0.0,51.0,0,-11.5,0,not
456,2021-01-20 00:00:00,412.0,76279,-6.4,0.0,52.0,0,-10.8,0,not
457,2021-01-20 01:00:00,390.0,76279,-7.2,0.0,57.0,0,-10.8,0,not
458,2021-01-20 02:00:00,314.0,76279,-7.4,0.0,56.0,0,-10.8,0,not
459,2021-01-20 03:00:00,492.0,76279,-8.1,0.0,61.0,0,-10.8,0,not
460,2021-01-20 04:00:00,436.0,76279,-8.5,0.0,60.0,0,-10.8,0,not
461,2021-01-20 05:00:00,288.0,76279,-8.5,0.0,61.0,0,-10.8,0,not
462,2021-01-20 06:00:00,556.0,76279,-9.0,0.0,64.0,0,-10.8,0,not
463,2021-01-20 07:00:00,268.0,76279,-9.0,0.0,63.0,0,-10.8,0,not
464,2021-01-20 08:00:00,588.0,76279,-9.0,0.0,65.0,0,-10.8,0,not
465,2021-01-20 09:00:00,424.0,76279,-7.1,0.0,55.0,0,-10.8,0,not
466,2021-01-20 10:00:00,420.0,76279,-3.9,0.0,45.0,0,-10.8,0,not
467,2021-01-20 11:00:00,622.0,76279,-1.6,0.0,38.0,0,-10.8,0,not
468,2021-01-20 12:00:00,472.0,76279,0.9,0.0,34.0,0,-10.8,0,not
469,2021-01-20 13:00:00,402.0,76279,3.0,0.0,25.0,0,-10.8,0,not
470,2021-01-20 14:00:00,504.0,76279,4.5,0.0,22.0,0,-10.8,0,not
471,2021-01-20 15:00:00,384.0,76279,5.9,0.0,20.0,0,-10.8,0,not
472,2021-01-20 16:00:00,414.0,76279,6.3,0.0,21.0,0,-10.8,0,not
473,2021-01-20 17:00:00,542.0,76279,3.4,0.0,30.0,0,-10.8,0,not
474,2021-01-20 18:00:00,568.0,76279,1.8,0.0,36.0,0,-10.8,0,not
475,2021-01-20 19:00:00,640.0,76279,0.0,0.0,42.0,0,-10.8,0,not
476,2021-01-20 20:00:00,276.0,76279,-1.1,0.0,46.0,0,-10.8,0,not
477,2021-01-20 21:00:00,408.0,76279,-2.0,0.0,52.0,0,-10.8,0,not
478,2021-01-20 22:00:00,466.0,76279,-2.4,0.0,55.0,0,-10.8,0,not
479,2021-01-20 23:00:00,474.0,76279,-3.3,0.0,60.0,0,-10.8,0,not
480,2021-01-21 00:00:00,264.0,76279,-3.8,0.0,62.0,0,-6.4,0,not
481,2021-01-21 01:00:00,452.0,76279,-4.1,0.0,63.0,0,-6.4,0,not
482,2021-01-21 02:00:00,360.0,76279,-2.7,0.0,58.0,0,-6.4,0,not
483,2021-01-21 03:00:00,264.0,76279,-2.1,0.0,55.0,0,-6.4,0,not
484,2021-01-21 04:00:00,520.0,76279,-1.6,0.0,54.0,0,-6.4,0,not
485,2021-01-21 05:00:00,400.0,76279,-1.2,0.0,52.0,0,-6.4,0,not
486,2021-01-21 06:00:00,284.0,76279,-1.1,0.0,51.0,0,-6.4,0,not
487,2021-01-21 07:00:00,490.0,76279,-1.6,0.0,55.0,0,-6.4,0,not
488,2021-01-21 08:00:00,546.0,76279,-2.0,0.0,60.0,0,-6.4,0,not
489,2021-01-21 09:00:00,332.0,76279,-0.3,0.0,51.0,0,-6.4,0,not
490,2021-01-21 10:00:00,456.0,76279,1.6,0.0,43.0,0,-6.4,0,not
491,2021-01-21 11:00:00,592.0,76279,4.0,0.0,37.0,0,-6.4,0,not
492,2021-01-21 12:00:00,508.0,76279,6.9,0.0,38.0,0,-6.4,0,not
493,2021-01-21 13:00:00,552.0,76279,8.7,0.0,39.0,0,-6.4,0,not
494,2021-01-21 14:00:00,474.0,76279,9.8,0.0,40.0,0,-6.4,0,not
495,2021-01-21 15:00:00,358.0,76279,9.3,0.0,49.0,0,-6.4,0,not
496,2021-01-21 16:00:00,588.0,76279,7.5,0.0,75.0,0,-6.4,0,not
497,2021-01-21 17:00:00,278.0,76279,6.8,0.0,81.0,0,-6.4,0,not
498,2021-01-21 18:00:00,522.0,76279,6.8,0.3,82.0,0,-6.4,0,not
499,2021-01-21 19:00:00,590.0,76279,6.7,0.0,75.0,0,-6.4,0,not
500,2021-01-21 20:00:00,314.0,76279,5.2,0.0,90.0,0,-6.4,0,not
501,2021-01-21 21:00:00,272.0,76279,4.7,0.8,93.0,0,-6.4,0,not
502,2021-01-21 22:00:00,518.0,76279,4.5,0.0,94.0,0,-6.4,0,not
503,2021-01-21 23:00:00,370.0,76279,4.3,0.0,94.0,0,-6.4,0,not
504,2021-01-22 00:00:00,334.0,76279,4.2,0.3,95.0,0,4.1,0,not
505,2021-01-22 01:00:00,654.0,76279,4.2,0.0,95.0,0,4.1,0,not
506,2021-01-22 02:00:00,320.0,76279,4.0,0.0,95.0,0,4.1,0,not
507,2021-01-22 03:00:00,256.0,76279,3.9,0.1,95.0,0,4.1,0,not
508,2021-01-22 04:00:00,470.0,76279,4.0,0.0,95.0,0,4.1,0,not
509,2021-01-22 05:00:00,536.0,76279,3.8,0.0,96.0,0,4.1,0,not
510,2021-01-22 06:00:00,390.0,76279,4.0,0.0,96.0,0,4.1,0,not
511,2021-01-22 07:00:00,296.0,76279,3.8,0.0,96.0,0,4.1,0,not
512,2021-01-22 08:00:00,480.0,76279,4.2,0.0,96.0,0,4.1,0,not
513,2021-01-22 09:00:00,378.0,76279,4.7,0.4,95.0,0,4.1,0,not
514,2021-01-22 10:00:00,534.0,76279,5.0,0.0,94.0,0,4.1,0,not
515,2021-01-22 11:00:00,698.0,76279,6.1,0.0,92.0,0,4.1,0,not
516,2021-01-22 12:00:00,450.0,76279,7.6,0.0,87.0,0,4.1,0,not
517,2021-01-22 13:00:00,264.0,76279,8.7,0.0,80.0,0,4.1,0,not
518,2021-01-22 14:00:00,586.0,76279,8.7,0.0,82.0,0,4.1,0,not
519,2021-01-22 15:00:00,548.0,76279,9.1,0.0,81.0,0,4.1,0,not
520,2021-01-22 16:00:00,342.0,76279,9.3,0.0,80.0,0,4.1,0,not
521,2021-01-22 17:00:00,360.0,76279,9.3,0.0,80.0,0,4.1,0,not
522,2021-01-22 18:00:00,576.0,76279,8.2,0.0,85.0,0,4.1,0,not
523,2021-01-22 19:00:00,440.0,76279,7.8,0.0,88.0,0,4.1,0,not
524,2021-01-22 20:00:00,322.0,76279,7.2,0.0,88.0,0,4.1,0,not
525,2021-01-22 21:00:00,518.0,76279,6.9,0.0,90.0,0,4.1,0,not
526,2021-01-22 22:00:00,406.0,76279,6.1,0.0,92.0,0,4.1,0,not
527,2021-01-22 23:00:00,238.0,76279,6.1,0.0,93.0,0,4.1,0,not
528,2021-01-23 00:00:00,620.0,76279,6.0,0.0,92.0,1,4.8,0,not
529,2021-01-23 01:00:00,364.0,76279,6.1,0.0,92.0,1,4.8,0,not
530,2021-01-23 02:00:00,334.0,76279,5.9,0.0,93.0,1,4.8,0,not
531,2021-01-23 03:00:00,478.0,76279,5.6,0.0,94.0,1,4.8,0,not
532,2021-01-23 04:00:00,332.0,76279,5.2,0.0,94.0,1,4.8,0,not
533,2021-01-23 05:00:00,280.0,76279,5.4,0.0,94.0,1,4.8,0,not
534,2021-01-23 06:00:00,626.0,76279,5.4,0.0,94.0,1,4.8,0,not
535,2021-01-23 07:00:00,466.0,76279,5.5,0.0,94.0,1,4.8,0,not
536,2021-01-23 08:00:00,436.0,76279,5.8,0.0,93.0,1,4.8,0,not
537,2021-01-23 09:00:00,602.0,76279,6.6,0.0,92.0,1,4.8,0,not
538,2021-01-23 10:00:00,394.0,76279,8.3,0.0,85.0,1,4.8,0,not
539,2021-01-23 11:00:00,652.0,76279,9.4,0.0,80.0,1,4.8,0,not
540,2021-01-23 12:00:00,438.0,76279,10.9,0.0,69.0,1,4.8,0,not
541,2021-01-23 13:00:00,366.0,76279,11.8,0.0,64.0,1,4.8,0,not
542,2021-01-23 14:00:00,634.0,76279,11.6,0.0,62.0,1,4.8,0,not
543,2021-01-23 15:00:00,404.0,76279,11.1,0.0,62.0,1,4.8,0,not
544,2021-01-23 16:00:00,334.0,76279,10.5,0.0,63.0,1,4.8,0,not
545,2021-01-23 17:00:00,448.0,76279,10.2,0.0,63.0,1,4.8,0,not
546,2021-01-23 18:00:00,508.0,76279,9.5,0.0,67.0,1,4.8,0,not
547,2021-01-23 19:00:00,256.0,76279,9.1,0.0,68.0,1,4.8,0,not
548,2021-01-23 20:00:00,536.0,76279,8.8,0.0,67.0,1,4.8,0,not
549,2021-01-23 21:00:00,548.0,76279,8.8,0.0,66.0,1,4.8,0,not
550,2021-01-23 22:00:00,264.0,76279,8.5,0.0,67.0,1,4.8,0,not
551,2021-01-23 23:00:00,296.0,76279,8.0,0.0,69.0,1,4.8,0,not
552,2021-01-24 00:00:00,464.0,76279,8.1,0.0,68.0,1,1.0,0,not
553,2021-01-24 01:00:00,480.0,76279,7.4,0.0,71.0,1,1.0,0,not
554,2021-01-24 02:00:00,304.0,76279,6.9,0.0,74.0,1,1.0,0,not
555,2021-01-24 03:00:00,462.0,76279,6.8,0.0,75.0,1,1.0,0,not
556,2021-01-24 04:00:00,402.0,76279,6.2,0.0,77.0,1,1.0,0,not
557,2021-01-24 05:00:00,422.0,76279,6.3,0.0,76.0,1,1.0,0,not
558,2021-01-24 06:00:00,502.0,76279,5.1,0.0,82.0,1,1.0,0,not
559,2021-01-24 07:00:00,452.0,76279,4.8,0.0,84.0,1,1.0,0,not
560,2021-01-24 08:00:00,264.0,76279,3.5,0.0,88.0,1,1.0,0,not
561,2021-01-24 09:00:00,592.0,76279,4.8,0.0,82.0,1,1.0,0,not
562,2021-01-24 10:00:00,392.0,76279,8.3,0.0,67.0,1,1.0,0,not
563,2021-01-24 11:00:00,266.0,76279,10.0,0.0,56.0,1,1.0,0,not
564,2021-01-24 12:00:00,632.0,76279,11.1,0.0,52.0,1,1.0,0,not
565,2021-01-24 13:00:00,340.0,76279,10.6,0.0,52.0,1,1.0,0,not
566,2021-01-24 14:00:00,414.0,76279,11.3,0.0,45.0,1,1.0,0,not
567,2021-01-24 15:00:00,416.0,76279,12.2,0.0,45.0,1,1.0,0,not
568,2021-01-24 16:00:00,244.0,76279,12.1,0.0,43.0,1,1.0,0,not
569,2021-01-24 17:00:00,556.0,76279,10.8,0.0,48.0,1,1.0,0,not
570,2021-01-24 18:00:00,258.0,76279,8.9,0.0,55.0,1,1.0,0,not
571,2021-01-24 19:00:00,196.0,76279,6.2,0.0,67.0,1,1.0,0,not
572,2021-01-24 20:00:00,438.0,76279,4.8,0.0,73.0,1,1.0,0,not
573,2021-01-24 21:00:00,388.0,76279,3.9,0.0,78.0,1,1.0,0,not
574,2021-01-24 22:00:00,328.0,76279,2.9,0.0,81.0,1,1.0,0,not
575,2021-01-24 23:00:00,336.0,76279,2.5,0.0,85.0,1,1.0,0,not
576,2021-01-25 00:00:00,412.0,76279,2.1,0.0,87.0,0,-1.1,0,not
577,2021-01-25 01:00:00,270.0,76279,2.1,0.0,87.0,0,-1.1,0,not
578,2021-01-25 02:00:00,534.0,76279,1.5,0.0,89.0,0,-1.1,0,not
579,2021-01-25 03:00:00,256.0,76279,1.0,0.0,91.0,0,-1.1,0,not
580,2021-01-25 04:00:00,340.0,76279,0.8,0.0,91.0,0,-1.1,0,not
581,2021-01-25 05:00:00,528.0,76279,0.7,0.0,91.0,0,-1.1,0,not
582,2021-01-25 06:00:00,268.0,76279,0.9,0.0,91.0,0,-1.1,0,not
583,2021-01-25 07:00:00,228.0,76279,0.6,0.0,92.0,0,-1.1,0,not
584,2021-01-25 08:00:00,508.0,76279,0.2,0.0,93.0,0,-1.1,0,not
585,2021-01-25 09:00:00,484.0,76279,1.9,0.0,89.0,0,-1.1,0,not
586,2021-01-25 10:00:00,436.0,76279,5.2,0.0,73.0,0,-1.1,0,not
587,2021-01-25 11:00:00,612.0,76279,7.7,0.0,64.0,0,-1.1,0,not
588,2021-01-25 12:00:00,452.0,76279,9.3,0.0,56.0,0,-1.1,0,not
589,2021-01-25 13:00:00,380.0,76279,10.7,0.0,51.0,0,-1.1,0,not
590,2021-01-25 14:00:00,606.0,76279,12.0,0.0,45.0,0,-1.1,0,not
591,2021-01-25 15:00:00,482.0,76279,12.4,0.0,46.0,0,-1.1,0,not
592,2021-01-25 16:00:00,260.0,76279,12.9,0.0,42.0,0,-1.1,0,not
593,2021-01-25 17:00:00,586.0,76279,11.2,0.0,49.0,0,-1.1,0,not
594,2021-01-25 18:00:00,586.0,76279,9.3,0.0,58.0,0,-1.1,0,not
595,2021-01-25 19:00:00,368.0,76279,9.9,0.0,52.0,0,-1.1,0,not
596,2021-01-25 20:00:00,454.0,76279,6.0,0.0,68.0,0,-1.1,0,not
597,2021-01-25 21:00:00,568.0,76279,4.4,0.0,75.0,0,-1.1,0,not
598,2021-01-25 22:00:00,394.0,76279,3.5,0.0,78.0,0,-1.1,0,not
599,2021-01-25 23:00:00,318.0,76279,3.0,0.0,80.0,0,-1.1,0,not
600,2021-01-26 00:00:00,594.0,76279,2.6,0.0,82.0,0,0.5,0,not
601,2021-01-26 01:00:00,398.0,76279,2.0,0.0,85.0,0,0.5,0,not
602,2021-01-26 02:00:00,398.0,76279,1.9,0.0,86.0,0,0.5,0,not
603,2021-01-26 03:00:00,294.0,76279,2.7,0.0,84.0,0,0.5,0,not
604,2021-01-26 04:00:00,506.0,76279,3.3,0.0,83.0,0,0.5,0,not
605,2021-01-26 05:00:00,420.0,76279,3.1,0.0,85.0,0,0.5,0,not
606,2021-01-26 06:00:00,332.0,76279,2.9,0.0,84.0,0,0.5,0,not
607,2021-01-26 07:00:00,568.0,76279,3.6,0.0,83.0,0,0.5,0,not
608,2021-01-26 08:00:00,656.0,76279,4.1,0.0,81.0,0,0.5,0,not
609,2021-01-26 09:00:00,408.0,76279,3.8,0.7,89.0,0,0.5,0,not
610,2021-01-26 10:00:00,468.0,76279,3.9,0.0,90.0,0,0.5,0,not
611,2021-01-26 11:00:00,608.0,76279,4.7,0.0,89.0,0,0.5,0,not
612,2021-01-26 12:00:00,614.0,76279,4.8,2.1,90.0,0,0.5,0,not
613,2021-01-26 13:00:00,414.0,76279,5.5,0.0,93.0,0,0.5,0,not
