,ds,y,week,population,temp,rain,hum,st
307,2017-01-13 20:00:00,277.0,weekday,"16,738",-4.7,0.0,56.2,-8.0
308,2017-01-13 21:00:00,209.0,weekday,"16,738",-3.3,0.0,50.1,-8.0
309,2017-01-13 22:00:00,221.0,weekday,"16,738",-4.1,0.0,53.0,-8.0
310,2017-01-13 23:00:00,361.0,weekday,"16,738",-3.3,0.0,51.1,-8.0
311,2017-01-14 00:00:00,301.0,weekend,"16,738",-4.1,0.0,50.4,-11.9
312,2017-01-14 01:00:00,284.0,weekend,"16,738",-4.6,0.0,55.0,-11.9
313,2017-01-14 02:00:00,43.0,weekend,"16,738",-5.0,0.0,55.4,-11.9
314,2017-01-14 03:00:00,29.0,weekend,"16,738",-5.0,0.0,54.7,-11.9
315,2017-01-14 04:00:00,58.0,weekend,"16,738",-5.4,0.0,58.0,-11.9
316,2017-01-14 05:00:00,50.0,weekend,"16,738",-5.9,0.0,55.3,-11.9
317,2017-01-14 06:00:00,13.0,weekend,"16,738",-6.1,0.0,54.6,-11.9
318,2017-01-14 07:00:00,14.0,weekend,"16,738",-6.3,0.0,54.9,-11.9
319,2017-01-14 08:00:00,25.0,weekend,"16,738",-6.3,0.0,54.8,-11.9
320,2017-01-14 09:00:00,47.0,weekend,"16,738",-6.0,0.0,50.8,-11.9
321,2017-01-14 10:00:00,232.0,weekend,"16,738",-4.8,0.0,44.7,-11.9
322,2017-01-14 11:00:00,265.0,weekend,"16,738",-3.9,0.0,40.0,-11.9
323,2017-01-14 12:00:00,171.0,weekend,"16,738",-3.8,0.0,21.8,-11.9
324,2017-01-14 13:00:00,141.0,weekend,"16,738",-3.4,0.0,17.6,-11.9
325,2017-01-14 14:00:00,128.0,weekend,"16,738",-3.2,0.0,17.6,-11.9
326,2017-01-14 15:00:00,206.0,weekend,"16,738",-2.8,0.0,16.6,-11.9
327,2017-01-14 16:00:00,450.0,weekend,"16,738",-3.3,0.0,17.4,-11.9
328,2017-01-14 17:00:00,315.0,weekend,"16,738",-4.6,0.0,18.2,-11.9
329,2017-01-14 18:00:00,276.0,weekend,"16,738",-5.5,0.0,20.6,-11.9
330,2017-01-14 19:00:00,221.0,weekend,"16,738",-5.9,0.0,24.1,-11.9
331,2017-01-14 20:00:00,56.0,weekend,"16,738",-6.1,0.0,32.1,-11.9
332,2017-01-14 21:00:00,203.0,weekend,"16,738",-6.2,0.0,43.9,-11.9
333,2017-01-14 22:00:00,257.0,weekend,"16,738",-6.9,0.0,28.7,-11.9
334,2017-01-14 23:00:00,164.0,weekend,"16,738",-7.4,0.0,29.7,-11.9
335,2017-01-15 00:00:00,114.0,weekend,"16,738",-7.9,0.0,26.9,-12.4
336,2017-01-15 01:00:00,35.0,weekend,"16,738",-8.2,0.0,29.5,-12.4
337,2017-01-15 02:00:00,32.0,weekend,"16,738",-10.2,0.0,42.9,-12.4
338,2017-01-15 03:00:00,29.0,weekend,"16,738",-11.1,0.0,51.2,-12.4
339,2017-01-15 04:00:00,26.0,weekend,"16,738",-12.7,0.0,57.0,-12.4
340,2017-01-15 05:00:00,13.0,weekend,"16,738",-12.5,0.0,58.1,-12.4
341,2017-01-15 06:00:00,13.0,weekend,"16,738",-13.1,0.0,60.9,-12.4
342,2017-01-15 07:00:00,13.0,weekend,"16,738",-13.3,0.0,60.5,-12.4
343,2017-01-15 08:00:00,25.0,weekend,"16,738",-13.4,0.0,60.0,-12.4
344,2017-01-15 09:00:00,329.0,weekend,"16,738",-11.2,0.0,58.7,-12.4
345,2017-01-15 10:00:00,323.0,weekend,"16,738",-5.7,0.0,23.5,-12.4
346,2017-01-15 11:00:00,187.0,weekend,"16,738",-2.5,0.0,17.7,-12.4
347,2017-01-15 12:00:00,439.0,weekend,"16,738",-1.9,0.0,17.9,-12.4
348,2017-01-15 13:00:00,143.0,weekend,"16,738",-0.4,0.0,17.3,-12.4
349,2017-01-15 14:00:00,160.0,weekend,"16,738",-0.2,0.0,17.4,-12.4
350,2017-01-15 15:00:00,67.0,weekend,"16,738",0.5,0.0,17.3,-12.4
351,2017-01-15 16:00:00,198.0,weekend,"16,738",0.5,0.0,17.4,-12.4
352,2017-01-15 17:00:00,125.0,weekend,"16,738",-0.4,0.0,18.2,-12.4
353,2017-01-15 18:00:00,336.0,weekend,"16,738",-1.6,0.0,21.0,-12.4
354,2017-01-15 19:00:00,188.0,weekend,"16,738",-2.0,0.0,24.2,-12.4
355,2017-01-15 20:00:00,273.0,weekend,"16,738",-2.3,0.0,27.7,-12.4
356,2017-01-15 21:00:00,138.0,weekend,"16,738",-2.3,0.0,28.5,-12.4
357,2017-01-15 22:00:00,133.0,weekend,"16,738",-3.1,0.0,39.1,-12.4
358,2017-01-15 23:00:00,358.0,weekend,"16,738",-3.9,0.0,42.8,-12.4
359,2017-01-16 00:00:00,582.0,weekday,"16,738",-5.3,0.0,48.7,-10.9
360,2017-01-16 01:00:00,238.0,weekday,"16,738",-7.4,0.0,56.3,-10.9
361,2017-01-16 02:00:00,119.0,weekday,"16,738",-9.3,0.0,61.0,-10.9
362,2017-01-16 03:00:00,40.0,weekday,"16,738",-10.4,0.0,66.3,-10.9
363,2017-01-16 04:00:00,28.0,weekday,"16,738",-11.3,0.0,70.4,-10.9
364,2017-01-16 05:00:00,29.0,weekday,"16,738",-12.0,0.0,71.8,-10.9
365,2017-01-16 06:00:00,34.0,weekday,"16,738",-12.2,0.0,75.0,-10.9
366,2017-01-16 07:00:00,91.0,weekday,"16,738",-12.8,0.0,77.4,-10.9
367,2017-01-16 08:00:00,110.0,weekday,"16,738",-12.8,0.0,77.6,-10.9
368,2017-01-16 09:00:00,178.0,weekday,"16,738",-10.9,0.0,75.0,-10.9
369,2017-01-16 10:00:00,221.0,weekday,"16,738",-4.5,0.0,54.2,-10.9
370,2017-01-16 11:00:00,221.0,weekday,"16,738",-1.1,0.0,36.4,-10.9
371,2017-01-16 12:00:00,126.0,weekday,"16,738",1.7,0.0,21.4,-10.9
372,2017-01-16 13:00:00,340.0,weekday,"16,738",3.1,0.0,18.1,-10.9
373,2017-01-16 14:00:00,158.0,weekday,"16,738",3.3,0.0,16.8,-10.9
374,2017-01-16 15:00:00,61.0,weekday,"16,738",3.9,0.0,17.0,-10.9
375,2017-01-16 16:00:00,171.0,weekday,"16,738",3.7,0.0,16.4,-10.9
376,2017-01-16 17:00:00,252.0,weekday,"16,738",2.8,0.0,16.6,-10.9
377,2017-01-16 18:00:00,133.0,weekday,"16,738",1.1,0.0,18.8,-10.9
378,2017-01-16 19:00:00,347.0,weekday,"16,738",-0.8,0.0,22.2,-10.9
379,2017-01-16 20:00:00,199.0,weekday,"16,738",-4.7,0.0,47.3,-10.9
380,2017-01-16 21:00:00,266.0,weekday,"16,738",-6.6,0.0,54.4,-10.9
381,2017-01-16 22:00:00,614.0,weekday,"16,738",-8.0,0.0,58.1,-10.9
382,2017-01-16 23:00:00,158.0,weekday,"16,738",-8.8,0.0,59.6,-10.9
383,2017-01-17 00:00:00,102.0,weekday,"16,738",-9.4,0.0,62.6,-10.9
384,2017-01-17 01:00:00,48.0,weekday,"16,738",-10.1,0.0,63.2,-10.9
385,2017-01-17 02:00:00,47.0,weekday,"16,738",-10.8,0.0,68.1,-10.9
386,2017-01-17 03:00:00,173.0,weekday,"16,738",-11.4,0.0,69.5,-10.9
387,2017-01-17 04:00:00,48.0,weekday,"16,738",-11.6,0.0,72.5,-10.9
388,2017-01-17 05:00:00,28.0,weekday,"16,738",-12.0,0.0,75.0,-10.9
389,2017-01-17 06:00:00,55.0,weekday,"16,738",-12.4,0.0,76.2,-10.9
390,2017-01-17 07:00:00,104.0,weekday,"16,738",-12.2,0.0,75.8,-10.9
391,2017-01-17 08:00:00,206.0,weekday,"16,738",-12.0,0.0,76.3,-10.9
392,2017-01-17 09:00:00,503.0,weekday,"16,738",-8.9,0.0,70.3,-10.9
393,2017-01-17 10:00:00,436.0,weekday,"16,738",-5.4,0.0,54.8,-10.9
394,2017-01-17 11:00:00,139.0,weekday,"16,738",-2.3,0.0,46.5,-10.9
395,2017-01-17 12:00:00,359.0,weekday,"16,738",0.0,0.0,30.3,-10.9
396,2017-01-17 13:00:00,114.0,weekday,"16,738",1.8,0.0,26.2,-10.9
397,2017-01-17 14:00:00,111.0,weekday,"16,738",3.5,0.0,20.3,-10.9
398,2017-01-17 15:00:00,268.0,weekday,"16,738",4.0,0.0,20.3,-10.9
399,2017-01-17 16:00:00,133.0,weekday,"16,738",4.2,0.0,21.7,-10.9
400,2017-01-17 17:00:00,52.0,weekday,"16,738",2.6,0.0,28.8,-10.9
401,2017-01-17 18:00:00,75.0,weekday,"16,738",-0.9,0.0,44.1,-10.9
402,2017-01-17 19:00:00,177.0,weekday,"16,738",-2.8,0.0,49.3,-10.9
403,2017-01-17 20:00:00,171.0,weekday,"16,738",-4.3,0.0,56.2,-10.9
404,2017-01-17 21:00:00,250.0,weekday,"16,738",-4.8,0.0,57.8,-10.9
405,2017-01-17 22:00:00,508.0,weekday,"16,738",-5.7,0.0,59.5,-10.9
406,2017-01-17 23:00:00,248.0,weekday,"16,738",-6.6,0.0,66.4,-10.9
407,2017-01-18 00:00:00,37.0,weekday,"16,738",-7.4,0.0,68.0,-5.7
408,2017-01-18 01:00:00,71.0,weekday,"16,738",-7.5,0.0,70.2,-5.7
409,2017-01-18 02:00:00,93.0,weekday,"16,738",-8.2,0.0,72.0,-5.7
410,2017-01-18 03:00:00,100.0,weekday,"16,738",-8.1,0.0,74.0,-5.7
411,2017-01-18 04:00:00,98.0,weekday,"16,738",-8.4,0.0,73.7,-5.7
412,2017-01-18 05:00:00,65.0,weekday,"16,738",-8.5,0.0,76.2,-5.7
413,2017-01-18 06:00:00,257.0,weekday,"16,738",-8.7,0.0,76.7,-5.7
414,2017-01-18 07:00:00,163.0,weekday,"16,738",-9.0,0.0,78.1,-5.7
415,2017-01-18 08:00:00,218.0,weekday,"16,738",-9.1,0.0,79.2,-5.7
416,2017-01-18 09:00:00,239.0,weekday,"16,738",-6.9,0.0,74.1,-5.7
417,2017-01-18 10:00:00,217.0,weekday,"16,738",-2.7,0.0,59.4,-5.7
418,2017-01-18 11:00:00,483.0,weekday,"16,738",0.7,0.0,54.3,-5.7
419,2017-01-18 12:00:00,230.0,weekday,"16,738",3.6,0.0,44.6,-5.7
420,2017-01-18 13:00:00,237.0,weekday,"16,738",4.8,0.0,41.3,-5.7
421,2017-01-18 14:00:00,103.0,weekday,"16,738",5.4,0.0,33.2,-5.7
422,2017-01-18 15:00:00,169.0,weekday,"16,738",5.6,0.0,36.4,-5.7
423,2017-01-18 16:00:00,75.0,weekday,"16,738",4.8,0.0,38.8,-5.7
424,2017-01-18 17:00:00,308.0,weekday,"16,738",4.0,0.0,44.2,-5.7
425,2017-01-18 18:00:00,132.0,weekday,"16,738",2.8,0.0,48.5,-5.7
426,2017-01-18 19:00:00,120.0,weekday,"16,738",0.4,0.0,54.7,-5.7
427,2017-01-18 20:00:00,162.0,weekday,"16,738",-1.5,0.0,60.1,-5.7
428,2017-01-18 21:00:00,505.0,weekday,"16,738",-3.4,0.0,68.7,-5.7
429,2017-01-18 22:00:00,232.0,weekday,"16,738",-4.8,0.0,72.4,-5.7
430,2017-01-18 23:00:00,93.0,weekday,"16,738",-5.4,0.0,77.0,-5.7
431,2017-01-19 00:00:00,106.0,weekday,"16,738",-6.2,0.0,80.1,-5.7
432,2017-01-19 01:00:00,45.0,weekday,"16,738",-6.6,0.0,82.0,-5.7
433,2017-01-19 02:00:00,156.0,weekday,"16,738",-7.5,0.0,83.5,-5.7
434,2017-01-19 03:00:00,35.0,weekday,"16,738",-8.1,0.0,84.1,-5.7
435,2017-01-19 04:00:00,46.0,weekday,"16,738",-8.4,0.0,85.2,-5.7
436,2017-01-19 05:00:00,27.0,weekday,"16,738",-8.5,0.0,84.8,-5.7
437,2017-01-19 06:00:00,29.0,weekday,"16,738",-8.3,0.0,84.5,-5.7
438,2017-01-19 07:00:00,88.0,weekday,"16,738",-7.8,0.0,84.3,-5.7
439,2017-01-19 08:00:00,490.0,weekday,"16,738",-7.3,0.0,84.2,-5.7
440,2017-01-19 09:00:00,331.0,weekday,"16,738",-6.4,0.0,84.1,-5.7
441,2017-01-19 10:00:00,225.0,weekday,"16,738",-2.4,0.0,70.8,-5.7
442,2017-01-19 11:00:00,187.0,weekday,"16,738",0.5,0.0,58.9,-5.7
443,2017-01-19 12:00:00,76.0,weekday,"16,738",2.8,0.0,45.5,-5.7
444,2017-01-19 13:00:00,140.0,weekday,"16,738",4.5,0.0,38.2,-5.7
445,2017-01-19 14:00:00,511.0,weekday,"16,738",5.6,0.0,39.8,-5.7
446,2017-01-19 15:00:00,289.0,weekday,"16,738",6.4,0.0,39.0,-5.7
447,2017-01-19 16:00:00,413.0,weekday,"16,738",6.3,0.0,40.5,-5.7
448,2017-01-19 17:00:00,385.0,weekday,"16,738",5.2,0.0,44.5,-5.7
449,2017-01-19 18:00:00,59.0,weekday,"16,738",-0.2,0.0,55.5,-5.7
450,2017-01-19 19:00:00,127.0,weekday,"16,738",-2.1,0.0,61.1,-5.7
451,2017-01-19 20:00:00,251.0,weekday,"16,738",-2.7,0.0,63.5,-5.7
452,2017-01-19 21:00:00,255.0,weekday,"16,738",-3.6,0.0,70.2,-5.7
453,2017-01-19 22:00:00,355.0,weekday,"16,738",-4.6,0.0,73.2,-5.7
454,2017-01-19 23:00:00,243.0,weekday,"16,738",-5.5,0.0,76.6,-5.7
455,2017-01-20 00:00:00,42.0,weekday,"16,738",-6.2,0.0,79.1,-8.3
456,2017-01-20 01:00:00,36.0,weekday,"16,738",-6.2,0.0,81.1,-8.3
457,2017-01-20 02:00:00,30.0,weekday,"16,738",-5.2,0.0,78.5,-8.3
458,2017-01-20 03:00:00,19.0,weekday,"16,738",-6.5,0.0,80.8,-8.3
459,2017-01-20 04:00:00,12.0,weekday,"16,738",-4.7,0.0,79.0,-8.3
460,2017-01-20 05:00:00,82.0,weekday,"16,738",-4.2,0.0,81.8,-8.3
461,2017-01-20 06:00:00,59.0,weekday,"16,738",-3.7,0.0,84.6,-8.3
462,2017-01-20 07:00:00,150.0,weekday,"16,738",-4.2,0.0,86.9,-8.3
463,2017-01-20 08:00:00,162.0,weekday,"16,738",-3.2,0.0,88.0,-8.3
464,2017-01-20 09:00:00,249.0,weekday,"16,738",-0.7,0.0,81.0,-8.3
465,2017-01-20 10:00:00,417.0,weekday,"16,738",-0.9,0.0,58.2,-8.3
466,2017-01-20 11:00:00,237.0,weekday,"16,738",-0.1,0.0,52.4,-8.3
467,2017-01-20 12:00:00,125.0,weekday,"16,738",0.0,0.0,53.4,-8.3
468,2017-01-20 13:00:00,234.0,weekday,"16,738",-0.2,0.0,51.1,-8.3
469,2017-01-20 14:00:00,188.0,weekday,"16,738",-0.3,0.0,51.1,-8.3
470,2017-01-20 15:00:00,195.0,weekday,"16,738",-0.8,0.0,49.4,-8.3
471,2017-01-20 16:00:00,210.0,weekday,"16,738",-1.3,0.0,51.0,-8.3
472,2017-01-20 17:00:00,337.0,weekday,"16,738",-1.8,0.0,50.5,-8.3
473,2017-01-20 18:00:00,59.0,weekday,"16,738",-2.3,0.0,51.2,-8.3
474,2017-01-20 19:00:00,364.0,weekday,"16,738",-2.6,0.0,51.6,-8.3
475,2017-01-20 20:00:00,375.0,weekday,"16,738",-3.4,0.0,55.4,-8.3
476,2017-01-20 21:00:00,243.0,weekday,"16,738",-3.6,0.0,54.8,-8.3
477,2017-01-20 22:00:00,131.0,weekday,"16,738",-6.1,0.0,61.5,-8.3
478,2017-01-20 23:00:00,77.0,weekday,"16,738",-7.8,0.0,69.8,-8.3
479,2017-01-21 00:00:00,326.0,weekend,"16,738",-8.7,0.0,75.6,-10.4
480,2017-01-21 01:00:00,142.0,weekend,"16,738",-9.9,0.0,79.5,-10.4
481,2017-01-21 02:00:00,95.0,weekend,"16,738",-10.4,0.0,80.4,-10.4
482,2017-01-21 03:00:00,69.0,weekend,"16,738",-11.3,0.0,81.8,-10.4
483,2017-01-21 04:00:00,68.0,weekend,"16,738",-11.5,0.0,82.0,-10.4
484,2017-01-21 05:00:00,26.0,weekend,"16,738",-12.2,0.0,81.3,-10.4
485,2017-01-21 06:00:00,28.0,weekend,"16,738",-12.8,0.0,80.9,-10.4
486,2017-01-21 07:00:00,28.0,weekend,"16,738",-12.6,0.0,80.3,-10.4
487,2017-01-21 08:00:00,21.0,weekend,"16,738",-12.6,0.0,79.7,-10.4
488,2017-01-21 09:00:00,95.0,weekend,"16,738",-10.1,0.0,80.3,-10.4
489,2017-01-21 10:00:00,217.0,weekend,"16,738",-6.6,0.0,72.5,-10.4
490,2017-01-21 11:00:00,445.0,weekend,"16,738",-3.0,0.0,52.7,-10.4
491,2017-01-21 12:00:00,215.0,weekend,"16,738",-0.2,0.0,46.4,-10.4
492,2017-01-21 13:00:00,113.0,weekend,"16,738",1.4,0.0,43.8,-10.4
493,2017-01-21 14:00:00,35.0,weekend,"16,738",1.6,0.0,43.4,-10.4
494,2017-01-21 15:00:00,61.0,weekend,"16,738",3.5,0.0,37.7,-10.4
495,2017-01-21 16:00:00,82.0,weekend,"16,738",3.2,0.0,40.4,-10.4
496,2017-01-21 17:00:00,236.0,weekend,"16,738",2.0,0.0,42.7,-10.4
497,2017-01-21 18:00:00,371.0,weekend,"16,738",0.8,0.0,50.6,-10.4
498,2017-01-21 19:00:00,334.0,weekend,"16,738",-2.0,0.0,59.1,-10.4
499,2017-01-21 20:00:00,258.0,weekend,"16,738",-1.6,0.0,60.9,-10.4
500,2017-01-21 21:00:00,168.0,weekend,"16,738",-1.9,0.0,71.9,-10.4
501,2017-01-21 22:00:00,453.0,weekend,"16,738",-2.3,0.0,75.4,-10.4
502,2017-01-21 23:00:00,327.0,weekend,"16,738",-1.9,0.0,75.7,-10.4
503,2017-01-22 00:00:00,125.0,weekend,"16,738",-2.2,0.0,84.3,-10.6
504,2017-01-22 01:00:00,123.0,weekend,"16,738",-2.1,0.0,88.3,-10.6
505,2017-01-22 02:00:00,64.0,weekend,"16,738",-2.2,0.0,89.0,-10.6
506,2017-01-22 03:00:00,32.0,weekend,"16,738",0.3,0.0,55.3,-10.6
507,2017-01-22 04:00:00,24.0,weekend,"16,738",-0.8,0.0,60.5,-10.6
508,2017-01-22 05:00:00,25.0,weekend,"16,738",-2.4,0.0,72.2,-10.6
509,2017-01-22 06:00:00,23.0,weekend,"16,738",-3.5,0.0,61.2,-10.6
510,2017-01-22 07:00:00,25.0,weekend,"16,738",-4.3,0.0,56.1,-10.6
511,2017-01-22 08:00:00,26.0,weekend,"16,738",-4.8,0.0,55.3,-10.6
512,2017-01-22 09:00:00,31.0,weekend,"16,738",-4.5,0.0,54.7,-10.6
513,2017-01-22 10:00:00,267.0,weekend,"16,738",-3.6,0.0,50.5,-10.6
514,2017-01-22 11:00:00,72.0,weekend,"16,738",-3.7,0.0,50.3,-10.6
515,2017-01-22 12:00:00,204.0,weekend,"16,738",-2.9,0.0,48.4,-10.6
516,2017-01-22 13:00:00,373.0,weekend,"16,738",-2.9,0.0,49.3,-10.6
517,2017-01-22 14:00:00,260.0,weekend,"16,738",-2.5,0.0,49.9,-10.6
518,2017-01-22 15:00:00,209.0,weekend,"16,738",-2.5,0.0,47.6,-10.6
519,2017-01-22 16:00:00,280.0,weekend,"16,738",-2.9,0.0,47.3,-10.6
520,2017-01-22 17:00:00,187.0,weekend,"16,738",-3.4,0.0,49.3,-10.6
521,2017-01-22 18:00:00,263.0,weekend,"16,738",-4.1,0.0,47.9,-10.6
522,2017-01-22 19:00:00,57.0,weekend,"16,738",-4.7,0.0,51.2,-10.6
523,2017-01-22 20:00:00,175.0,weekend,"16,738",-5.3,0.0,52.1,-10.6
524,2017-01-22 21:00:00,72.0,weekend,"16,738",-5.8,0.0,52.3,-10.6
525,2017-01-22 22:00:00,118.0,weekend,"16,738",-6.2,0.0,51.4,-10.6
526,2017-01-22 23:00:00,209.0,weekend,"16,738",-6.3,0.0,49.9,-10.6
527,2017-01-23 00:00:00,557.0,weekday,"16,738",-6.8,0.0,51.2,-12.6
528,2017-01-23 01:00:00,498.0,weekday,"16,738",-6.6,0.0,51.3,-12.6
529,2017-01-23 02:00:00,184.0,weekday,"16,738",-6.9,0.0,52.2,-12.6
530,2017-01-23 03:00:00,41.0,weekday,"16,738",-7.1,0.0,53.1,-12.6
531,2017-01-23 04:00:00,24.0,weekday,"16,738",-7.3,0.0,54.9,-12.6
532,2017-01-23 05:00:00,24.0,weekday,"16,738",-7.7,0.0,56.1,-12.6
533,2017-01-23 06:00:00,62.0,weekday,"16,738",-8.0,0.0,56.4,-12.6
534,2017-01-23 07:00:00,57.0,weekday,"16,738",-8.0,0.0,56.7,-12.6
535,2017-01-23 08:00:00,246.0,weekday,"16,738",-7.9,0.0,56.3,-12.6
536,2017-01-23 09:00:00,60.0,weekday,"16,738",-7.6,0.0,55.8,-12.6
537,2017-01-23 10:00:00,123.0,weekday,"16,738",-6.0,0.0,50.5,-12.6
538,2017-01-23 11:00:00,333.0,weekday,"16,738",-4.3,0.0,44.6,-12.6
539,2017-01-23 12:00:00,80.0,weekday,"16,738",-3.8,0.0,41.3,-12.6
540,2017-01-23 13:00:00,139.0,weekday,"16,738",-3.1,0.0,38.2,-12.6
541,2017-01-23 14:00:00,168.0,weekday,"16,738",-2.2,0.0,30.0,-12.6
542,2017-01-23 15:00:00,140.0,weekday,"16,738",-1.9,0.0,24.4,-12.6
543,2017-01-23 16:00:00,163.0,weekday,"16,738",-1.8,0.0,24.8,-12.6
544,2017-01-23 17:00:00,177.0,weekday,"16,738",-2.5,0.0,26.5,-12.6
545,2017-01-23 18:00:00,278.0,weekday,"16,738",-3.3,0.0,36.8,-12.6
546,2017-01-23 19:00:00,335.0,weekday,"16,738",-6.6,0.0,55.4,-12.6
547,2017-01-23 20:00:00,145.0,weekday,"16,738",-8.2,0.0,58.9,-12.6
548,2017-01-23 21:00:00,338.0,weekday,"16,738",-8.0,0.0,57.6,-12.6
549,2017-01-23 22:00:00,414.0,weekday,"16,738",-9.3,0.0,59.1,-12.6
550,2017-01-23 23:00:00,226.0,weekday,"16,738",-10.3,0.0,62.6,-12.6
551,2017-01-24 00:00:00,100.0,weekday,"16,738",-10.7,0.0,65.1,-10.6
552,2017-01-24 01:00:00,111.0,weekday,"16,738",-11.3,0.0,67.0,-10.6
553,2017-01-24 02:00:00,77.0,weekday,"16,738",-12.3,0.0,68.9,-10.6
554,2017-01-24 03:00:00,225.0,weekday,"16,738",-13.1,0.0,71.9,-10.6
555,2017-01-24 04:00:00,147.0,weekday,"16,738",-13.2,0.0,74.3,-10.6
556,2017-01-24 05:00:00,119.0,weekday,"16,738",-13.4,0.0,75.2,-10.6
557,2017-01-24 06:00:00,101.0,weekday,"16,738",-14.0,0.0,76.0,-10.6
558,2017-01-24 07:00:00,163.0,weekday,"16,738",-13.7,0.0,76.4,-10.6
559,2017-01-24 08:00:00,168.0,weekday,"16,738",-13.2,0.0,77.8,-10.6
560,2017-01-24 09:00:00,274.0,weekday,"16,738",-9.7,0.0,70.1,-10.6
561,2017-01-24 10:00:00,184.0,weekday,"16,738",-2.9,0.0,45.9,-10.6
562,2017-01-24 11:00:00,226.0,weekday,"16,738",-2.2,0.0,39.8,-10.6
563,2017-01-24 12:00:00,348.0,weekday,"16,738",-1.2,0.0,30.0,-10.6
564,2017-01-24 13:00:00,237.0,weekday,"16,738",0.0,0.0,22.3,-10.6
565,2017-01-24 14:00:00,245.0,weekday,"16,738",0.8,0.0,19.4,-10.6
566,2017-01-24 15:00:00,228.0,weekday,"16,738",1.0,0.0,18.5,-10.6
567,2017-01-24 16:00:00,148.0,weekday,"16,738",0.7,0.0,19.0,-10.6
568,2017-01-24 17:00:00,129.0,weekday,"16,738",-0.1,0.0,20.4,-10.6
569,2017-01-24 18:00:00,58.0,weekday,"16,738",-1.2,0.0,24.8,-10.6
570,2017-01-24 19:00:00,182.0,weekday,"16,738",-4.9,0.0,49.1,-10.6
571,2017-01-24 20:00:00,249.0,weekday,"16,738",-7.0,0.0,56.1,-10.6
572,2017-01-24 21:00:00,338.0,weekday,"16,738",-8.5,0.0,59.0,-10.6
573,2017-01-24 22:00:00,236.0,weekday,"16,738",-9.5,0.0,61.6,-10.6
574,2017-01-24 23:00:00,72.0,weekday,"16,738",-10.3,0.0,65.4,-10.6
575,2017-01-25 00:00:00,56.0,weekday,"16,738",-10.9,0.0,70.7,-11.2
576,2017-01-25 01:00:00,88.0,weekday,"16,738",-11.8,0.0,71.1,-11.2
577,2017-01-25 02:00:00,116.0,weekday,"16,738",-12.0,0.0,73.2,-11.2
578,2017-01-25 03:00:00,112.0,weekday,"16,738",-12.8,0.0,75.9,-11.2
579,2017-01-25 04:00:00,158.0,weekday,"16,738",-13.2,0.0,77.4,-11.2
580,2017-01-25 05:00:00,234.0,weekday,"16,738",-13.7,0.0,79.1,-11.2
581,2017-01-25 06:00:00,24.0,weekday,"16,738",-14.1,0.0,78.7,-11.2
582,2017-01-25 07:00:00,196.0,weekday,"16,738",-14.5,0.0,77.6,-11.2
583,2017-01-25 08:00:00,455.0,weekday,"16,738",-14.4,0.0,76.5,-11.2
584,2017-01-25 09:00:00,495.0,weekday,"16,738",-12.1,0.0,78.8,-11.2
585,2017-01-25 10:00:00,171.0,weekday,"16,738",-5.5,0.0,62.7,-11.2
586,2017-01-25 11:00:00,123.0,weekday,"16,738",-0.7,0.0,46.3,-11.2
587,2017-01-25 12:00:00,183.0,weekday,"16,738",0.6,0.0,21.5,-11.2
588,2017-01-25 13:00:00,111.0,weekday,"16,738",1.9,0.0,19.9,-11.2
589,2017-01-25 14:00:00,266.0,weekday,"16,738",2.1,0.0,19.3,-11.2
590,2017-01-25 15:00:00,232.0,weekday,"16,738",2.5,0.0,19.9,-11.2
591,2017-01-25 16:00:00,54.0,weekday,"16,738",2.2,0.0,19.5,-11.2
592,2017-01-25 17:00:00,87.0,weekday,"16,738",1.2,0.0,21.5,-11.2
593,2017-01-25 18:00:00,143.0,weekday,"16,738",-0.4,0.0,28.9,-11.2
594,2017-01-25 19:00:00,386.0,weekday,"16,738",-1.9,0.0,39.9,-11.2
595,2017-01-25 20:00:00,565.0,weekday,"16,738",-4.7,0.0,52.6,-11.2
596,2017-01-25 21:00:00,277.0,weekday,"16,738",-6.9,0.0,56.8,-11.2
597,2017-01-25 22:00:00,73.0,weekday,"16,738",-8.2,0.0,61.3,-11.2
598,2017-01-25 23:00:00,64.0,weekday,"16,738",-9.1,0.0,65.7,-11.2
599,2017-01-26 00:00:00,212.0,weekday,"16,738",-9.5,0.0,69.4,-10.5
600,2017-01-26 01:00:00,85.0,weekday,"16,738",-10.5,0.0,71.2,-10.5
601,2017-01-26 02:00:00,178.0,weekday,"16,738",-11.2,0.0,73.9,-10.5
602,2017-01-26 03:00:00,36.0,weekday,"16,738",-12.1,0.0,76.2,-10.5
603,2017-01-26 04:00:00,146.0,weekday,"16,738",-12.7,0.0,78.1,-10.5
604,2017-01-26 05:00:00,22.0,weekday,"16,738",-13.2,0.0,78.7,-10.5
605,2017-01-26 06:00:00,24.0,weekday,"16,738",-13.5,0.0,78.3,-10.5
606,2017-01-26 07:00:00,181.0,weekday,"16,738",-13.9,0.0,78.4,-10.5
607,2017-01-26 08:00:00,143.0,weekday,"16,738",-14.1,0.0,77.1,-10.5
608,2017-01-26 09:00:00,224.0,weekday,"16,738",-11.4,0.0,78.9,-10.5
609,2017-01-26 10:00:00,255.0,weekday,"16,738",-5.3,0.0,56.5,-10.5
610,2017-01-26 11:00:00,385.0,weekday,"16,738",-0.6,0.0,44.2,-10.5
