,ds,week_weekday,population,temp,rain,hum,st,holiday,warning,y
290,2021-01-13 02:00:00,1,22509.0,-3.9,0.0,81.7,-7.0,0,not,127.0
291,2021-01-13 03:00:00,1,22509.0,-5.4,0.0,84.1,-7.0,0,not,72.0
292,2021-01-13 04:00:00,1,22509.0,-6.5,0.0,87.3,-7.0,0,not,94.0
293,2021-01-13 05:00:00,1,22509.0,-6.8,0.0,87.6,-7.0,0,not,80.0
294,2021-01-13 06:00:00,1,22509.0,-8.0,0.0,89.2,-7.0,0,not,119.0
295,2021-01-13 07:00:00,1,22509.0,-8.0,0.0,90.5,-7.0,0,not,50.0
296,2021-01-13 08:00:00,1,22509.0,-8.4,0.0,91.8,-7.0,0,not,163.0
297,2021-01-13 09:00:00,1,22509.0,-6.6,0.0,90.6,-7.0,0,not,231.0
298,2021-01-13 10:00:00,1,22509.0,-2.5,0.0,79.6,-7.0,0,not,262.0
299,2021-01-13 11:00:00,1,22509.0,1.6,0.0,65.1,-7.0,0,not,659.0
300,2021-01-13 12:00:00,1,22509.0,4.8,0.0,54.7,-7.0,0,not,843.0
301,2021-01-13 13:00:00,1,22509.0,7.2,0.0,47.9,-7.0,0,not,494.0
302,2021-01-13 14:00:00,1,22509.0,10.6,0.0,37.0,-7.0,0,not,146.0
303,2021-01-13 15:00:00,1,22509.0,11.5,0.0,32.4,-7.0,0,not,231.0
304,2021-01-13 16:00:00,1,22509.0,11.0,0.0,36.6,-7.0,0,not,140.0
305,2021-01-13 17:00:00,1,22509.0,9.5,0.0,39.6,-7.0,0,not,140.0
306,2021-01-13 18:00:00,1,22509.0,3.0,0.0,55.4,-7.0,0,not,188.0
307,2021-01-13 19:00:00,1,22509.0,0.5,0.0,65.3,-7.0,0,not,346.0
308,2021-01-13 20:00:00,1,22509.0,-0.5,0.0,69.3,-7.0,0,not,290.0
309,2021-01-13 21:00:00,1,22509.0,0.6,0.0,69.0,-7.0,0,not,552.0
310,2021-01-13 22:00:00,1,22509.0,0.5,0.0,71.1,-7.0,0,not,311.0
311,2021-01-13 23:00:00,1,22509.0,0.6,0.0,75.0,-7.0,0,not,482.0
312,2021-01-14 00:00:00,1,22509.0,0.7,0.0,78.7,-2.0,0,not,220.0
313,2021-01-14 01:00:00,1,22509.0,-1.3,0.0,84.1,-2.0,0,not,138.0
314,2021-01-14 02:00:00,1,22509.0,-2.2,0.0,86.4,-2.0,0,not,95.0
315,2021-01-14 03:00:00,1,22509.0,-1.9,0.0,90.5,-2.0,0,not,114.0
316,2021-01-14 04:00:00,1,22509.0,-3.0,0.0,90.2,-2.0,0,not,91.0
317,2021-01-14 05:00:00,1,22509.0,-3.2,0.0,91.7,-2.0,0,not,102.0
318,2021-01-14 06:00:00,1,22509.0,-3.8,0.0,91.4,-2.0,0,not,77.0
319,2021-01-14 07:00:00,1,22509.0,-5.2,0.0,93.6,-2.0,0,not,78.0
320,2021-01-14 08:00:00,1,22509.0,-6.3,0.0,93.8,-2.0,0,not,281.0
321,2021-01-14 09:00:00,1,22509.0,-5.0,0.0,94.6,-2.0,0,not,436.0
322,2021-01-14 10:00:00,1,22509.0,0.4,0.0,84.3,-2.0,0,not,435.0
323,2021-01-14 11:00:00,1,22509.0,5.1,0.0,65.8,-2.0,0,not,520.0
324,2021-01-14 12:00:00,1,22509.0,8.0,0.0,23.3,-2.0,0,not,320.0
325,2021-01-14 13:00:00,1,22509.0,9.8,0.0,16.7,-2.0,0,not,346.0
326,2021-01-14 14:00:00,1,22509.0,10.7,0.0,16.9,-2.0,0,not,159.0
327,2021-01-14 15:00:00,1,22509.0,11.0,0.0,18.6,-2.0,0,not,232.0
328,2021-01-14 16:00:00,1,22509.0,11.2,0.0,19.6,-2.0,0,not,439.0
329,2021-01-14 17:00:00,1,22509.0,8.6,0.0,23.2,-2.0,0,not,389.0
330,2021-01-14 18:00:00,1,22509.0,1.9,0.0,39.8,-2.0,0,not,219.0
331,2021-01-14 19:00:00,1,22509.0,-1.0,0.0,45.7,-2.0,0,not,138.0
332,2021-01-14 20:00:00,1,22509.0,-3.0,0.0,54.3,-2.0,0,not,264.0
333,2021-01-14 21:00:00,1,22509.0,-3.9,0.0,58.9,-2.0,0,not,665.0
334,2021-01-14 22:00:00,1,22509.0,-4.8,0.0,60.3,-2.0,0,not,503.0
335,2021-01-14 23:00:00,1,22509.0,-5.5,0.0,63.2,-2.0,0,not,351.0
336,2021-01-15 00:00:00,1,22509.0,-6.1,0.0,68.8,-4.5,0,not,244.0
337,2021-01-15 01:00:00,1,22509.0,-6.4,0.0,69.4,-4.5,0,not,221.0
338,2021-01-15 02:00:00,1,22509.0,-6.6,0.0,71.4,-4.5,0,not,106.0
339,2021-01-15 03:00:00,1,22509.0,-6.8,0.0,74.0,-4.5,0,not,52.0
340,2021-01-15 04:00:00,1,22509.0,-7.1,0.0,74.2,-4.5,0,not,47.0
341,2021-01-15 05:00:00,1,22509.0,-7.4,0.0,77.0,-4.5,0,not,48.0
342,2021-01-15 06:00:00,1,22509.0,-7.7,0.0,78.4,-4.5,0,not,46.0
343,2021-01-15 07:00:00,1,22509.0,-7.8,0.0,79.1,-4.5,0,not,88.0
344,2021-01-15 08:00:00,1,22509.0,-7.9,0.0,79.9,-4.5,0,not,158.0
345,2021-01-15 09:00:00,1,22509.0,-5.4,0.0,77.3,-4.5,0,not,319.0
346,2021-01-15 10:00:00,1,22509.0,-0.8,0.0,69.2,-4.5,0,not,240.0
347,2021-01-15 11:00:00,1,22509.0,5.1,0.0,52.9,-4.5,0,not,323.0
348,2021-01-15 12:00:00,1,22509.0,8.2,0.0,43.0,-4.5,0,not,500.0
349,2021-01-15 13:00:00,1,22509.0,10.3,0.0,43.8,-4.5,0,not,319.0
350,2021-01-15 14:00:00,1,22509.0,11.3,0.0,41.1,-4.5,0,not,160.0
351,2021-01-15 15:00:00,1,22509.0,15.2,0.0,44.2,-4.5,0,not,373.0
352,2021-01-15 16:00:00,1,22509.0,15.1,0.0,45.6,-4.5,0,not,338.0
353,2021-01-15 17:00:00,1,22509.0,14.4,0.0,48.2,-4.5,0,not,263.0
354,2021-01-15 18:00:00,1,22509.0,13.8,0.0,52.4,-4.5,0,not,284.0
355,2021-01-15 19:00:00,1,22509.0,11.0,0.0,59.2,-4.5,0,not,123.0
356,2021-01-15 20:00:00,1,22509.0,12.0,0.0,56.7,-4.5,0,not,377.0
357,2021-01-15 21:00:00,1,22509.0,10.7,0.0,59.7,-4.5,0,not,503.0
358,2021-01-15 22:00:00,1,22509.0,7.9,0.0,63.9,-4.5,0,not,339.0
359,2021-01-15 23:00:00,1,22509.0,6.5,0.0,61.5,-4.5,0,not,139.0
360,2021-01-16 00:00:00,0,22509.0,5.3,0.0,61.3,-6.3,0,not,130.0
361,2021-01-16 01:00:00,0,22509.0,4.5,0.0,58.6,-6.3,0,not,191.0
362,2021-01-16 02:00:00,0,22509.0,3.5,0.0,57.2,-6.3,0,not,153.0
363,2021-01-16 03:00:00,0,22509.0,2.2,0.0,66.0,-6.3,0,not,81.0
364,2021-01-16 04:00:00,0,22509.0,1.3,0.0,65.5,-6.3,0,not,68.0
365,2021-01-16 05:00:00,0,22509.0,0.5,0.0,69.3,-6.3,0,not,59.0
366,2021-01-16 06:00:00,0,22509.0,-0.3,0.0,69.6,-6.3,0,not,51.0
367,2021-01-16 07:00:00,0,22509.0,-0.5,0.0,65.8,-6.3,0,not,131.0
368,2021-01-16 08:00:00,0,22509.0,-1.1,0.0,62.4,-6.3,0,not,235.0
369,2021-01-16 09:00:00,0,22509.0,-0.6,0.0,58.8,-6.3,0,not,197.0
370,2021-01-16 10:00:00,0,22509.0,0.4,0.0,52.2,-6.3,0,not,339.0
371,2021-01-16 11:00:00,0,22509.0,1.3,0.0,49.2,-6.3,0,not,288.0
372,2021-01-16 12:00:00,0,22509.0,2.0,0.0,44.5,-6.3,0,not,520.0
373,2021-01-16 13:00:00,0,22509.0,2.1,0.0,40.7,-6.3,0,not,386.0
374,2021-01-16 14:00:00,0,22509.0,2.4,0.0,40.9,-6.3,0,not,386.0
375,2021-01-16 15:00:00,0,22509.0,2.0,0.0,40.9,-6.3,0,not,295.0
376,2021-01-16 16:00:00,0,22509.0,1.3,0.0,41.4,-6.3,0,not,143.0
377,2021-01-16 17:00:00,0,22509.0,0.5,0.0,38.8,-6.3,0,not,255.0
378,2021-01-16 18:00:00,0,22509.0,-1.0,0.0,41.2,-6.3,0,not,246.0
379,2021-01-16 19:00:00,0,22509.0,-2.4,0.0,45.1,-6.3,0,not,180.0
380,2021-01-16 20:00:00,0,22509.0,-3.2,0.0,45.4,-6.3,0,not,567.0
381,2021-01-16 21:00:00,0,22509.0,-4.1,0.0,51.6,-6.3,0,not,560.0
382,2021-01-16 22:00:00,0,22509.0,-4.9,0.0,56.9,-6.3,0,not,525.0
383,2021-01-16 23:00:00,0,22509.0,-5.3,0.0,58.5,-6.3,0,not,226.0
384,2021-01-17 00:00:00,0,22509.0,-5.1,0.0,55.4,-9.5,0,not,234.0
385,2021-01-17 01:00:00,0,22509.0,-5.7,0.0,59.6,-9.5,0,not,155.0
386,2021-01-17 02:00:00,0,22509.0,-5.1,0.0,54.0,-9.5,0,not,117.0
387,2021-01-17 03:00:00,0,22509.0,-5.3,0.0,52.9,-9.5,0,not,133.0
388,2021-01-17 04:00:00,0,22509.0,-5.6,0.0,55.4,-9.5,0,not,61.0
389,2021-01-17 05:00:00,0,22509.0,-6.4,0.0,47.4,-9.5,0,not,50.0
390,2021-01-17 06:00:00,0,22509.0,-6.8,0.0,54.2,-9.5,0,not,36.0
391,2021-01-17 07:00:00,0,22509.0,-6.8,0.0,54.3,-9.5,0,not,61.0
392,2021-01-17 08:00:00,0,22509.0,-7.1,0.0,45.6,-9.5,0,not,34.0
393,2021-01-17 09:00:00,0,22509.0,-6.3,0.0,37.5,-9.5,0,not,269.0
394,2021-01-17 10:00:00,0,22509.0,-5.2,0.0,37.9,-9.5,0,not,64.0
395,2021-01-17 11:00:00,0,22509.0,-3.8,0.0,35.6,-9.5,0,not,232.0
396,2021-01-17 12:00:00,0,22509.0,-2.6,0.0,34.1,-9.5,0,not,556.0
397,2021-01-17 13:00:00,0,22509.0,-1.5,0.0,30.8,-9.5,0,not,509.0
398,2021-01-17 14:00:00,0,22509.0,-1.0,0.0,29.3,-9.5,0,not,238.0
399,2021-01-17 15:00:00,0,22509.0,-0.4,0.0,30.9,-9.5,0,not,193.0
400,2021-01-17 16:00:00,0,22509.0,-0.1,0.0,30.8,-9.5,0,not,354.0
401,2021-01-17 17:00:00,0,22509.0,-0.7,0.0,32.6,-9.5,0,not,292.0
402,2021-01-17 18:00:00,0,22509.0,-2.6,0.0,37.6,-9.5,0,not,188.0
403,2021-01-17 19:00:00,0,22509.0,-4.7,0.0,50.1,-9.5,0,not,424.0
404,2021-01-17 20:00:00,0,22509.0,-3.7,0.0,49.5,-9.5,0,not,626.0
405,2021-01-17 21:00:00,0,22509.0,-1.9,0.0,54.6,-9.5,0,not,489.0
406,2021-01-17 22:00:00,0,22509.0,-2.9,0.0,70.2,-9.5,0,not,206.0
407,2021-01-17 23:00:00,0,22509.0,-3.9,0.0,76.6,-9.5,0,not,336.0
408,2021-01-18 00:00:00,1,22509.0,-4.6,0.0,79.2,-6.9,0,not,201.0
409,2021-01-18 01:00:00,1,22509.0,-5.4,0.0,80.9,-6.9,0,not,143.0
410,2021-01-18 02:00:00,1,22509.0,-4.8,0.0,80.9,-6.9,0,not,187.0
411,2021-01-18 03:00:00,1,22509.0,-6.0,0.0,84.3,-6.9,0,not,284.0
412,2021-01-18 04:00:00,1,22509.0,-6.0,0.0,84.1,-6.9,0,not,85.0
413,2021-01-18 05:00:00,1,22509.0,-7.2,0.0,86.7,-6.9,0,not,78.0
414,2021-01-18 06:00:00,1,22509.0,-8.2,0.0,88.3,-6.9,0,not,51.0
415,2021-01-18 07:00:00,1,22509.0,-7.8,0.0,89.0,-6.9,0,not,123.0
416,2021-01-18 08:00:00,1,22509.0,-8.7,0.0,89.4,-6.9,0,not,146.0
417,2021-01-18 09:00:00,1,22509.0,-6.5,0.0,86.6,-6.9,0,not,175.0
418,2021-01-18 10:00:00,1,22509.0,-4.0,0.0,83.1,-6.9,0,not,339.0
419,2021-01-18 11:00:00,1,22509.0,-2.3,0.0,90.9,-6.9,0,not,389.0
420,2021-01-18 12:00:00,1,22509.0,-0.7,0.0,89.3,-6.9,0,not,272.0
421,2021-01-18 13:00:00,1,22509.0,0.8,0.0,79.3,-6.9,0,not,346.0
422,2021-01-18 14:00:00,1,22509.0,3.8,0.0,47.8,-6.9,0,not,218.0
423,2021-01-18 15:00:00,1,22509.0,3.7,0.0,42.3,-6.9,0,not,286.0
424,2021-01-18 16:00:00,1,22509.0,1.5,0.0,66.1,-6.9,0,not,320.0
425,2021-01-18 17:00:00,1,22509.0,2.4,0.0,53.3,-6.9,0,not,478.0
426,2021-01-18 18:00:00,1,22509.0,0.1,0.0,68.0,-6.9,0,not,249.0
427,2021-01-18 19:00:00,1,22509.0,-0.5,0.0,46.0,-6.9,0,not,400.0
428,2021-01-18 20:00:00,1,22509.0,-1.7,0.0,40.6,-6.9,0,not,519.0
429,2021-01-18 21:00:00,1,22509.0,-2.6,0.0,42.7,-6.9,0,not,493.0
430,2021-01-18 22:00:00,1,22509.0,-3.7,0.0,52.3,-6.9,0,not,454.0
431,2021-01-18 23:00:00,1,22509.0,-4.5,0.0,52.6,-6.9,0,not,101.0
432,2021-01-19 00:00:00,1,22509.0,-5.2,0.0,52.0,-11.5,0,not,168.0
433,2021-01-19 01:00:00,1,22509.0,-5.5,0.0,53.5,-11.5,0,not,178.0
434,2021-01-19 02:00:00,1,22509.0,-6.2,0.0,56.4,-11.5,0,not,153.0
435,2021-01-19 03:00:00,1,22509.0,-8.1,0.0,66.4,-11.5,0,not,54.0
436,2021-01-19 04:00:00,1,22509.0,-7.4,0.0,65.2,-11.5,0,not,70.0
437,2021-01-19 05:00:00,1,22509.0,-8.4,0.0,68.3,-11.5,0,not,55.0
438,2021-01-19 06:00:00,1,22509.0,-9.4,0.0,71.4,-11.5,0,not,42.0
439,2021-01-19 07:00:00,1,22509.0,-11.2,0.0,79.8,-11.5,0,not,46.0
440,2021-01-19 08:00:00,1,22509.0,-12.1,0.0,81.2,-11.5,0,not,185.0
441,2021-01-19 09:00:00,1,22509.0,-10.9,0.0,81.2,-11.5,0,not,324.0
442,2021-01-19 10:00:00,1,22509.0,-6.9,0.0,63.2,-11.5,0,not,445.0
443,2021-01-19 11:00:00,1,22509.0,-4.3,0.0,50.6,-11.5,0,not,635.0
444,2021-01-19 12:00:00,1,22509.0,-2.1,0.0,42.8,-11.5,0,not,468.0
445,2021-01-19 13:00:00,1,22509.0,-0.4,0.0,32.2,-11.5,0,not,287.0
446,2021-01-19 14:00:00,1,22509.0,1.0,0.0,30.8,-11.5,0,not,463.0
447,2021-01-19 15:00:00,1,22509.0,1.5,0.0,26.8,-11.5,0,not,176.0
448,2021-01-19 16:00:00,1,22509.0,2.0,0.0,19.2,-11.5,0,not,279.0
449,2021-01-19 17:00:00,1,22509.0,0.6,0.0,19.8,-11.5,0,not,100.0
450,2021-01-19 18:00:00,1,22509.0,-3.3,0.0,32.7,-11.5,0,not,200.0
451,2021-01-19 19:00:00,1,22509.0,-5.7,0.0,46.7,-11.5,0,not,351.0
452,2021-01-19 20:00:00,1,22509.0,-7.0,0.0,51.7,-11.5,0,not,509.0
453,2021-01-19 21:00:00,1,22509.0,-8.2,0.0,55.7,-11.5,0,not,484.0
454,2021-01-19 22:00:00,1,22509.0,-9.2,0.0,58.3,-11.5,0,not,372.0
455,2021-01-19 23:00:00,1,22509.0,-10.1,0.0,61.8,-11.5,0,not,229.0
456,2021-01-20 00:00:00,1,22509.0,-10.7,0.0,65.9,-10.8,0,not,197.0
457,2021-01-20 01:00:00,1,22509.0,-10.8,0.0,65.3,-10.8,0,not,157.0
458,2021-01-20 02:00:00,1,22509.0,-11.8,0.0,69.3,-10.8,0,not,128.0
459,2021-01-20 03:00:00,1,22509.0,-12.0,0.0,70.4,-10.8,0,not,84.0
460,2021-01-20 04:00:00,1,22509.0,-12.4,0.0,73.4,-10.8,0,not,67.0
461,2021-01-20 05:00:00,1,22509.0,-13.0,0.0,75.6,-10.8,0,not,55.0
462,2021-01-20 06:00:00,1,22509.0,-13.4,0.0,78.5,-10.8,0,not,76.0
463,2021-01-20 07:00:00,1,22509.0,-13.5,0.0,78.7,-10.8,0,not,38.0
464,2021-01-20 08:00:00,1,22509.0,-13.8,0.0,80.5,-10.8,0,not,124.0
465,2021-01-20 09:00:00,1,22509.0,-12.1,0.0,79.9,-10.8,0,not,596.0
466,2021-01-20 10:00:00,1,22509.0,-6.8,0.0,62.9,-10.8,0,not,606.0
467,2021-01-20 11:00:00,1,22509.0,-2.3,0.0,43.6,-10.8,0,not,417.0
468,2021-01-20 12:00:00,1,22509.0,0.5,0.0,32.1,-10.8,0,not,468.0
469,2021-01-20 13:00:00,1,22509.0,2.8,0.0,29.2,-10.8,0,not,333.0
470,2021-01-20 14:00:00,1,22509.0,4.6,0.0,25.5,-10.8,0,not,213.0
471,2021-01-20 15:00:00,1,22509.0,6.5,0.0,23.5,-10.8,0,not,179.0
472,2021-01-20 16:00:00,1,22509.0,6.7,0.0,24.9,-10.8,0,not,197.0
473,2021-01-20 17:00:00,1,22509.0,5.5,0.0,27.3,-10.8,0,not,438.0
474,2021-01-20 18:00:00,1,22509.0,-0.5,0.0,41.3,-10.8,0,not,224.0
475,2021-01-20 19:00:00,1,22509.0,-3.4,0.0,51.4,-10.8,0,not,186.0
476,2021-01-20 20:00:00,1,22509.0,-4.8,0.0,54.9,-10.8,0,not,397.0
477,2021-01-20 21:00:00,1,22509.0,-5.9,0.0,59.6,-10.8,0,not,540.0
478,2021-01-20 22:00:00,1,22509.0,-6.9,0.0,65.5,-10.8,0,not,356.0
479,2021-01-20 23:00:00,1,22509.0,-7.5,0.0,69.0,-10.8,0,not,241.0
480,2021-01-21 00:00:00,1,22509.0,-7.8,0.0,68.0,-6.4,0,not,240.0
481,2021-01-21 01:00:00,1,22509.0,-7.9,0.0,72.0,-6.4,0,not,260.0
482,2021-01-21 02:00:00,1,22509.0,-6.3,0.0,70.0,-6.4,0,not,119.0
483,2021-01-21 03:00:00,1,22509.0,-5.1,0.0,66.1,-6.4,0,not,59.0
484,2021-01-21 04:00:00,1,22509.0,-4.3,0.0,65.8,-6.4,0,not,44.0
485,2021-01-21 05:00:00,1,22509.0,-3.9,0.0,65.7,-6.4,0,not,44.0
486,2021-01-21 06:00:00,1,22509.0,-3.7,0.0,64.5,-6.4,0,not,43.0
487,2021-01-21 07:00:00,1,22509.0,-5.5,0.0,72.8,-6.4,0,not,264.0
488,2021-01-21 08:00:00,1,22509.0,-4.5,0.0,69.6,-6.4,0,not,160.0
489,2021-01-21 09:00:00,1,22509.0,-3.4,0.0,65.1,-6.4,0,not,159.0
490,2021-01-21 10:00:00,1,22509.0,1.4,0.0,51.7,-6.4,0,not,332.0
491,2021-01-21 11:00:00,1,22509.0,5.0,0.0,41.2,-6.4,0,not,376.0
492,2021-01-21 12:00:00,1,22509.0,7.5,0.0,37.3,-6.4,0,not,250.0
493,2021-01-21 13:00:00,1,22509.0,8.0,0.0,38.5,-6.4,0,not,467.0
494,2021-01-21 14:00:00,1,22509.0,8.9,0.0,39.1,-6.4,0,not,460.0
495,2021-01-21 15:00:00,1,22509.0,7.2,0.0,75.1,-6.4,0,not,273.0
496,2021-01-21 16:00:00,1,22509.0,6.7,0.0,84.2,-6.4,0,not,228.0
497,2021-01-21 17:00:00,1,22509.0,5.5,0.0,85.7,-6.4,0,not,238.0
498,2021-01-21 18:00:00,1,22509.0,4.5,0.0,89.8,-6.4,0,not,265.0
499,2021-01-21 19:00:00,1,22509.0,3.9,0.0,92.7,-6.4,0,not,214.0
500,2021-01-21 20:00:00,1,22509.0,3.1,0.0,95.8,-6.4,0,not,568.0
501,2021-01-21 21:00:00,1,22509.0,2.8,0.5,97.3,-6.4,0,not,486.0
502,2021-01-21 22:00:00,1,22509.0,2.7,0.0,98.1,-6.4,0,not,314.0
503,2021-01-21 23:00:00,1,22509.0,2.5,0.0,98.4,-6.4,0,not,306.0
504,2021-01-22 00:00:00,1,22509.0,2.5,0.0,98.6,4.1,0,not,225.0
505,2021-01-22 01:00:00,1,22509.0,2.5,0.0,98.9,4.1,0,not,173.0
506,2021-01-22 02:00:00,1,22509.0,2.5,0.0,99.3,4.1,0,not,92.0
507,2021-01-22 03:00:00,1,22509.0,2.4,0.0,99.4,4.1,0,not,70.0
508,2021-01-22 04:00:00,1,22509.0,2.4,0.0,99.5,4.1,0,not,46.0
509,2021-01-22 05:00:00,1,22509.0,2.2,0.0,99.5,4.1,0,not,33.0
510,2021-01-22 06:00:00,1,22509.0,2.2,0.0,99.7,4.1,0,not,26.0
511,2021-01-22 07:00:00,1,22509.0,2.4,0.0,99.8,4.1,0,not,43.0
512,2021-01-22 08:00:00,1,22509.0,2.3,0.0,99.8,4.1,0,not,332.0
513,2021-01-22 09:00:00,1,22509.0,2.9,0.0,99.9,4.1,0,not,267.0
514,2021-01-22 10:00:00,1,22509.0,3.7,0.0,99.9,4.1,0,not,312.0
515,2021-01-22 11:00:00,1,22509.0,4.6,0.0,99.7,4.1,0,not,380.0
516,2021-01-22 12:00:00,1,22509.0,6.0,0.0,98.8,4.1,0,not,606.0
517,2021-01-22 13:00:00,1,22509.0,7.5,0.0,89.6,4.1,0,not,438.0
518,2021-01-22 14:00:00,1,22509.0,9.4,0.0,84.1,4.1,0,not,389.0
519,2021-01-22 15:00:00,1,22509.0,9.5,0.0,82.5,4.1,0,not,237.0
520,2021-01-22 16:00:00,1,22509.0,9.3,0.0,83.8,4.1,0,not,234.0
521,2021-01-22 17:00:00,1,22509.0,8.6,0.0,86.7,4.1,0,not,189.0
522,2021-01-22 18:00:00,1,22509.0,7.0,0.0,91.0,4.1,0,not,180.0
523,2021-01-22 19:00:00,1,22509.0,6.5,0.0,93.7,4.1,0,not,170.0
524,2021-01-22 20:00:00,1,22509.0,6.1,0.0,94.9,4.1,0,not,327.0
525,2021-01-22 21:00:00,1,22509.0,5.9,0.0,94.7,4.1,0,not,375.0
526,2021-01-22 22:00:00,1,22509.0,5.4,0.0,96.0,4.1,0,not,603.0
527,2021-01-22 23:00:00,1,22509.0,5.3,0.0,96.9,4.1,0,not,225.0
528,2021-01-23 00:00:00,0,22509.0,5.2,0.0,97.3,4.8,0,not,135.0
529,2021-01-23 01:00:00,0,22509.0,4.6,0.0,97.4,4.8,0,not,153.0
530,2021-01-23 02:00:00,0,22509.0,5.0,0.0,98.4,4.8,0,not,102.0
531,2021-01-23 03:00:00,0,22509.0,3.7,0.0,97.2,4.8,0,not,109.0
532,2021-01-23 04:00:00,0,22509.0,3.3,0.0,98.6,4.8,0,not,47.0
533,2021-01-23 05:00:00,0,22509.0,3.7,0.0,99.0,4.8,0,not,43.0
534,2021-01-23 06:00:00,0,22509.0,3.9,0.0,99.0,4.8,0,not,72.0
535,2021-01-23 07:00:00,0,22509.0,3.9,0.0,99.0,4.8,0,not,35.0
536,2021-01-23 08:00:00,0,22509.0,4.1,0.0,98.8,4.8,0,not,51.0
537,2021-01-23 09:00:00,0,22509.0,4.9,0.0,99.0,4.8,0,not,238.0
538,2021-01-23 10:00:00,0,22509.0,5.9,0.0,96.4,4.8,0,not,161.0
539,2021-01-23 11:00:00,0,22509.0,7.1,0.0,93.4,4.8,0,not,391.0
540,2021-01-23 12:00:00,0,22509.0,8.6,0.0,87.5,4.8,0,not,482.0
541,2021-01-23 13:00:00,0,22509.0,9.6,0.0,81.1,4.8,0,not,472.0
542,2021-01-23 14:00:00,0,22509.0,9.4,0.0,81.0,4.8,0,not,403.0
543,2021-01-23 15:00:00,0,22509.0,8.9,0.0,83.5,4.8,0,not,358.0
544,2021-01-23 16:00:00,0,22509.0,9.6,0.0,74.0,4.8,0,not,262.0
545,2021-01-23 17:00:00,0,22509.0,9.5,0.0,70.5,4.8,0,not,183.0
546,2021-01-23 18:00:00,0,22509.0,8.8,0.0,73.1,4.8,0,not,172.0
547,2021-01-23 19:00:00,0,22509.0,8.3,0.0,74.4,4.8,0,not,388.0
548,2021-01-23 20:00:00,0,22509.0,7.9,0.0,75.4,4.8,0,not,328.0
549,2021-01-23 21:00:00,0,22509.0,7.7,0.0,74.5,4.8,0,not,394.0
550,2021-01-23 22:00:00,0,22509.0,7.2,0.0,75.9,4.8,0,not,451.0
551,2021-01-23 23:00:00,0,22509.0,6.2,0.0,80.8,4.8,0,not,144.0
552,2021-01-24 00:00:00,0,22509.0,5.5,0.0,83.9,1.0,0,not,205.0
553,2021-01-24 01:00:00,0,22509.0,5.1,0.0,86.0,1.0,0,not,246.0
554,2021-01-24 02:00:00,0,22509.0,4.0,0.0,88.7,1.0,0,not,144.0
555,2021-01-24 03:00:00,0,22509.0,3.9,0.0,87.2,1.0,0,not,100.0
556,2021-01-24 04:00:00,0,22509.0,1.6,0.0,93.4,1.0,0,not,70.0
557,2021-01-24 05:00:00,0,22509.0,0.5,0.0,94.8,1.0,0,not,33.0
558,2021-01-24 06:00:00,0,22509.0,-0.4,0.0,96.4,1.0,0,not,27.0
559,2021-01-24 07:00:00,0,22509.0,-1.2,0.0,96.9,1.0,0,not,52.0
560,2021-01-24 08:00:00,0,22509.0,-1.5,0.0,97.6,1.0,0,not,35.0
561,2021-01-24 09:00:00,0,22509.0,0.3,0.0,98.7,1.0,0,not,46.0
562,2021-01-24 10:00:00,0,22509.0,5.2,0.0,87.3,1.0,0,not,295.0
563,2021-01-24 11:00:00,0,22509.0,9.0,0.0,67.4,1.0,0,not,500.0
564,2021-01-24 12:00:00,0,22509.0,10.8,0.0,57.9,1.0,0,not,477.0
565,2021-01-24 13:00:00,0,22509.0,10.5,0.0,58.2,1.0,0,not,425.0
566,2021-01-24 14:00:00,0,22509.0,12.1,0.0,52.0,1.0,0,not,330.0
567,2021-01-24 15:00:00,0,22509.0,11.9,0.0,50.0,1.0,0,not,416.0
568,2021-01-24 16:00:00,0,22509.0,12.0,0.0,48.7,1.0,0,not,261.0
569,2021-01-24 17:00:00,0,22509.0,10.5,0.0,52.5,1.0,0,not,173.0
570,2021-01-24 18:00:00,0,22509.0,6.3,0.0,66.7,1.0,0,not,292.0
571,2021-01-24 19:00:00,0,22509.0,2.7,0.0,78.7,1.0,0,not,379.0
572,2021-01-24 20:00:00,0,22509.0,1.6,0.0,83.0,1.0,0,not,470.0
573,2021-01-24 21:00:00,0,22509.0,0.5,0.0,86.2,1.0,0,not,542.0
574,2021-01-24 22:00:00,0,22509.0,-0.1,0.0,89.4,1.0,0,not,239.0
575,2021-01-24 23:00:00,0,22509.0,-1.1,0.0,91.1,1.0,0,not,290.0
576,2021-01-25 00:00:00,1,22509.0,-1.1,0.0,92.5,-1.1,0,not,298.0
577,2021-01-25 01:00:00,1,22509.0,-1.6,0.0,93.6,-1.1,0,not,260.0
578,2021-01-25 02:00:00,1,22509.0,-1.7,0.0,94.7,-1.1,0,not,131.0
579,2021-01-25 03:00:00,1,22509.0,-2.1,0.0,95.4,-1.1,0,not,111.0
580,2021-01-25 04:00:00,1,22509.0,-2.0,0.0,95.8,-1.1,0,not,115.0
581,2021-01-25 05:00:00,1,22509.0,-2.1,0.0,95.9,-1.1,0,not,119.0
582,2021-01-25 06:00:00,1,22509.0,-2.0,0.0,95.9,-1.1,0,not,112.0
583,2021-01-25 07:00:00,1,22509.0,-2.5,0.0,96.3,-1.1,0,not,93.0
584,2021-01-25 08:00:00,1,22509.0,-3.3,0.0,96.8,-1.1,0,not,95.0
