,ds,y,population,temp,rain,hum,year,month,day,hour,week_weekday
290,2021-01-13 02:00:00,127.0,22509.0,-3.9,0.0,81.7,2021,1,13,2,1
291,2021-01-13 03:00:00,72.0,22509.0,-5.4,0.0,84.1,2021,1,13,3,1
292,2021-01-13 04:00:00,94.0,22509.0,-6.5,0.0,87.3,2021,1,13,4,1
293,2021-01-13 05:00:00,80.0,22509.0,-6.8,0.0,87.6,2021,1,13,5,1
294,2021-01-13 06:00:00,119.0,22509.0,-8.0,0.0,89.2,2021,1,13,6,1
295,2021-01-13 07:00:00,50.0,22509.0,-8.0,0.0,90.5,2021,1,13,7,1
296,2021-01-13 08:00:00,163.0,22509.0,-8.4,0.0,91.8,2021,1,13,8,1
297,2021-01-13 09:00:00,231.0,22509.0,-6.6,0.0,90.6,2021,1,13,9,1
298,2021-01-13 10:00:00,262.0,22509.0,-2.5,0.0,79.6,2021,1,13,10,1
299,2021-01-13 11:00:00,659.0,22509.0,1.6,0.0,65.1,2021,1,13,11,1
300,2021-01-13 12:00:00,576.5,22509.0,4.8,0.0,54.7,2021,1,13,12,1
301,2021-01-13 13:00:00,494.0,22509.0,7.2,0.0,47.9,2021,1,13,13,1
302,2021-01-13 14:00:00,146.0,22509.0,10.6,0.0,37.0,2021,1,13,14,1
303,2021-01-13 15:00:00,231.0,22509.0,11.5,0.0,32.4,2021,1,13,15,1
304,2021-01-13 16:00:00,140.0,22509.0,11.0,0.0,36.6,2021,1,13,16,1
305,2021-01-13 17:00:00,140.0,22509.0,9.5,0.0,39.6,2021,1,13,17,1
306,2021-01-13 18:00:00,188.0,22509.0,3.0,0.0,55.4,2021,1,13,18,1
307,2021-01-13 19:00:00,346.0,22509.0,0.5,0.0,65.3,2021,1,13,19,1
308,2021-01-13 20:00:00,290.0,22509.0,-0.5,0.0,69.3,2021,1,13,20,1
309,2021-01-13 21:00:00,552.0,22509.0,0.6,0.0,69.0,2021,1,13,21,1
310,2021-01-13 22:00:00,311.0,22509.0,0.5,0.0,71.1,2021,1,13,22,1
311,2021-01-13 23:00:00,482.0,22509.0,0.6,0.0,75.0,2021,1,13,23,1
312,2021-01-14 00:00:00,220.0,22509.0,0.7,0.0,78.7,2021,1,14,0,1
313,2021-01-14 01:00:00,138.0,22509.0,-1.3,0.0,84.1,2021,1,14,1,1
314,2021-01-14 02:00:00,95.0,22509.0,-2.2,0.0,86.4,2021,1,14,2,1
315,2021-01-14 03:00:00,114.0,22509.0,-1.9,0.0,90.5,2021,1,14,3,1
316,2021-01-14 04:00:00,91.0,22509.0,-3.0,0.0,90.2,2021,1,14,4,1
317,2021-01-14 05:00:00,102.0,22509.0,-3.2,0.0,91.7,2021,1,14,5,1
318,2021-01-14 06:00:00,77.0,22509.0,-3.8,0.0,91.4,2021,1,14,6,1
319,2021-01-14 07:00:00,78.0,22509.0,-5.2,0.0,93.6,2021,1,14,7,1
320,2021-01-14 08:00:00,281.0,22509.0,-6.3,0.0,93.8,2021,1,14,8,1
321,2021-01-14 09:00:00,436.0,22509.0,-5.0,0.0,94.6,2021,1,14,9,1
322,2021-01-14 10:00:00,435.0,22509.0,0.4,0.0,84.3,2021,1,14,10,1
323,2021-01-14 11:00:00,520.0,22509.0,5.1,0.0,65.8,2021,1,14,11,1
324,2021-01-14 12:00:00,320.0,22509.0,8.0,0.0,23.3,2021,1,14,12,1
325,2021-01-14 13:00:00,346.0,22509.0,9.8,0.0,16.7,2021,1,14,13,1
326,2021-01-14 14:00:00,159.0,22509.0,10.7,0.0,16.9,2021,1,14,14,1
327,2021-01-14 15:00:00,232.0,22509.0,11.0,0.0,18.6,2021,1,14,15,1
328,2021-01-14 16:00:00,439.0,22509.0,11.2,0.0,19.6,2021,1,14,16,1
329,2021-01-14 17:00:00,389.0,22509.0,8.6,0.0,23.2,2021,1,14,17,1
330,2021-01-14 18:00:00,219.0,22509.0,1.9,0.0,39.8,2021,1,14,18,1
331,2021-01-14 19:00:00,138.0,22509.0,-1.0,0.0,45.7,2021,1,14,19,1
332,2021-01-14 20:00:00,264.0,22509.0,-3.0,0.0,54.3,2021,1,14,20,1
333,2021-01-14 21:00:00,665.0,22509.0,-3.9,0.0,58.9,2021,1,14,21,1
334,2021-01-14 22:00:00,503.0,22509.0,-4.8,0.0,60.3,2021,1,14,22,1
335,2021-01-14 23:00:00,351.0,22509.0,-5.5,0.0,63.2,2021,1,14,23,1
336,2021-01-15 00:00:00,244.0,22509.0,-6.1,0.0,68.8,2021,1,15,0,1
337,2021-01-15 01:00:00,221.0,22509.0,-6.4,0.0,69.4,2021,1,15,1,1
338,2021-01-15 02:00:00,106.0,22509.0,-6.6,0.0,71.4,2021,1,15,2,1
339,2021-01-15 03:00:00,52.0,22509.0,-6.8,0.0,74.0,2021,1,15,3,1
340,2021-01-15 04:00:00,47.0,22509.0,-7.1,0.0,74.2,2021,1,15,4,1
341,2021-01-15 05:00:00,48.0,22509.0,-7.4,0.0,77.0,2021,1,15,5,1
342,2021-01-15 06:00:00,46.0,22509.0,-7.7,0.0,78.4,2021,1,15,6,1
343,2021-01-15 07:00:00,88.0,22509.0,-7.8,0.0,79.1,2021,1,15,7,1
344,2021-01-15 08:00:00,158.0,22509.0,-7.9,0.0,79.9,2021,1,15,8,1
345,2021-01-15 09:00:00,319.0,22509.0,-5.4,0.0,77.3,2021,1,15,9,1
346,2021-01-15 10:00:00,240.0,22509.0,-0.8,0.0,69.2,2021,1,15,10,1
347,2021-01-15 11:00:00,323.0,22509.0,5.1,0.0,52.9,2021,1,15,11,1
348,2021-01-15 12:00:00,500.0,22509.0,8.2,0.0,43.0,2021,1,15,12,1
349,2021-01-15 13:00:00,319.0,22509.0,10.3,0.0,43.8,2021,1,15,13,1
350,2021-01-15 14:00:00,160.0,22509.0,11.3,0.0,41.1,2021,1,15,14,1
351,2021-01-15 15:00:00,373.0,22509.0,15.2,0.0,44.2,2021,1,15,15,1
352,2021-01-15 16:00:00,338.0,22509.0,15.1,0.0,45.6,2021,1,15,16,1
353,2021-01-15 17:00:00,263.0,22509.0,14.4,0.0,48.2,2021,1,15,17,1
354,2021-01-15 18:00:00,284.0,22509.0,13.8,0.0,52.4,2021,1,15,18,1
355,2021-01-15 19:00:00,123.0,22509.0,11.0,0.0,59.2,2021,1,15,19,1
356,2021-01-15 20:00:00,377.0,22509.0,12.0,0.0,56.7,2021,1,15,20,1
357,2021-01-15 21:00:00,503.0,22509.0,10.7,0.0,59.7,2021,1,15,21,1
358,2021-01-15 22:00:00,339.0,22509.0,7.9,0.0,63.9,2021,1,15,22,1
359,2021-01-15 23:00:00,139.0,22509.0,6.5,0.0,61.5,2021,1,15,23,1
360,2021-01-16 00:00:00,130.0,22509.0,5.3,0.0,61.3,2021,1,16,0,0
361,2021-01-16 01:00:00,191.0,22509.0,4.5,0.0,58.6,2021,1,16,1,0
362,2021-01-16 02:00:00,153.0,22509.0,3.5,0.0,57.2,2021,1,16,2,0
363,2021-01-16 03:00:00,81.0,22509.0,2.2,0.0,66.0,2021,1,16,3,0
364,2021-01-16 04:00:00,68.0,22509.0,1.3,0.0,65.5,2021,1,16,4,0
365,2021-01-16 05:00:00,59.0,22509.0,0.5,0.0,69.3,2021,1,16,5,0
366,2021-01-16 06:00:00,51.0,22509.0,-0.3,0.0,69.6,2021,1,16,6,0
367,2021-01-16 07:00:00,131.0,22509.0,-0.5,0.0,65.8,2021,1,16,7,0
368,2021-01-16 08:00:00,235.0,22509.0,-1.1,0.0,62.4,2021,1,16,8,0
369,2021-01-16 09:00:00,197.0,22509.0,-0.6,0.0,58.8,2021,1,16,9,0
370,2021-01-16 10:00:00,339.0,22509.0,0.4,0.0,52.2,2021,1,16,10,0
371,2021-01-16 11:00:00,288.0,22509.0,1.3,0.0,49.2,2021,1,16,11,0
372,2021-01-16 12:00:00,520.0,22509.0,2.0,0.0,44.5,2021,1,16,12,0
373,2021-01-16 13:00:00,386.0,22509.0,2.1,0.0,40.7,2021,1,16,13,0
374,2021-01-16 14:00:00,386.0,22509.0,2.4,0.0,40.9,2021,1,16,14,0
375,2021-01-16 15:00:00,295.0,22509.0,2.0,0.0,40.9,2021,1,16,15,0
376,2021-01-16 16:00:00,143.0,22509.0,1.3,0.0,41.4,2021,1,16,16,0
377,2021-01-16 17:00:00,255.0,22509.0,0.5,0.0,38.8,2021,1,16,17,0
378,2021-01-16 18:00:00,246.0,22509.0,-1.0,0.0,41.2,2021,1,16,18,0
379,2021-01-16 19:00:00,180.0,22509.0,-2.4,0.0,45.1,2021,1,16,19,0
380,2021-01-16 20:00:00,567.0,22509.0,-3.2,0.0,45.4,2021,1,16,20,0
381,2021-01-16 21:00:00,560.0,22509.0,-4.1,0.0,51.6,2021,1,16,21,0
382,2021-01-16 22:00:00,525.0,22509.0,-4.9,0.0,56.9,2021,1,16,22,0
383,2021-01-16 23:00:00,226.0,22509.0,-5.3,0.0,58.5,2021,1,16,23,0
384,2021-01-17 00:00:00,234.0,22509.0,-5.1,0.0,55.4,2021,1,17,0,0
385,2021-01-17 01:00:00,155.0,22509.0,-5.7,0.0,59.6,2021,1,17,1,0
386,2021-01-17 02:00:00,117.0,22509.0,-5.1,0.0,54.0,2021,1,17,2,0
387,2021-01-17 03:00:00,133.0,22509.0,-5.3,0.0,52.9,2021,1,17,3,0
388,2021-01-17 04:00:00,61.0,22509.0,-5.6,0.0,55.4,2021,1,17,4,0
389,2021-01-17 05:00:00,50.0,22509.0,-6.4,0.0,47.4,2021,1,17,5,0
390,2021-01-17 06:00:00,36.0,22509.0,-6.8,0.0,54.2,2021,1,17,6,0
391,2021-01-17 07:00:00,61.0,22509.0,-6.8,0.0,54.3,2021,1,17,7,0
392,2021-01-17 08:00:00,34.0,22509.0,-7.1,0.0,45.6,2021,1,17,8,0
393,2021-01-17 09:00:00,269.0,22509.0,-6.3,0.0,37.5,2021,1,17,9,0
394,2021-01-17 10:00:00,64.0,22509.0,-5.2,0.0,37.9,2021,1,17,10,0
395,2021-01-17 11:00:00,232.0,22509.0,-3.8,0.0,35.6,2021,1,17,11,0
396,2021-01-17 12:00:00,556.0,22509.0,-2.6,0.0,34.1,2021,1,17,12,0
397,2021-01-17 13:00:00,509.0,22509.0,-1.5,0.0,30.8,2021,1,17,13,0
398,2021-01-17 14:00:00,238.0,22509.0,-1.0,0.0,29.3,2021,1,17,14,0
399,2021-01-17 15:00:00,193.0,22509.0,-0.4,0.0,30.9,2021,1,17,15,0
400,2021-01-17 16:00:00,354.0,22509.0,-0.1,0.0,30.8,2021,1,17,16,0
401,2021-01-17 17:00:00,292.0,22509.0,-0.7,0.0,32.6,2021,1,17,17,0
402,2021-01-17 18:00:00,188.0,22509.0,-2.6,0.0,37.6,2021,1,17,18,0
403,2021-01-17 19:00:00,424.0,22509.0,-4.7,0.0,50.1,2021,1,17,19,0
404,2021-01-17 20:00:00,626.0,22509.0,-3.7,0.0,49.5,2021,1,17,20,0
405,2021-01-17 21:00:00,489.0,22509.0,-1.9,0.0,54.6,2021,1,17,21,0
406,2021-01-17 22:00:00,206.0,22509.0,-2.9,0.0,70.2,2021,1,17,22,0
407,2021-01-17 23:00:00,336.0,22509.0,-3.9,0.0,76.6,2021,1,17,23,0
408,2021-01-18 00:00:00,201.0,22509.0,-4.6,0.0,79.2,2021,1,18,0,1
409,2021-01-18 01:00:00,143.0,22509.0,-5.4,0.0,80.9,2021,1,18,1,1
410,2021-01-18 02:00:00,187.0,22509.0,-4.8,0.0,80.9,2021,1,18,2,1
411,2021-01-18 03:00:00,284.0,22509.0,-6.0,0.0,84.3,2021,1,18,3,1
412,2021-01-18 04:00:00,85.0,22509.0,-6.0,0.0,84.1,2021,1,18,4,1
413,2021-01-18 05:00:00,78.0,22509.0,-7.2,0.0,86.7,2021,1,18,5,1
414,2021-01-18 06:00:00,51.0,22509.0,-8.2,0.0,88.3,2021,1,18,6,1
415,2021-01-18 07:00:00,123.0,22509.0,-7.8,0.0,89.0,2021,1,18,7,1
416,2021-01-18 08:00:00,146.0,22509.0,-8.7,0.0,89.4,2021,1,18,8,1
417,2021-01-18 09:00:00,175.0,22509.0,-6.5,0.0,86.6,2021,1,18,9,1
418,2021-01-18 10:00:00,339.0,22509.0,-4.0,0.0,83.1,2021,1,18,10,1
419,2021-01-18 11:00:00,389.0,22509.0,-2.3,0.0,90.9,2021,1,18,11,1
420,2021-01-18 12:00:00,272.0,22509.0,-0.7,0.0,89.3,2021,1,18,12,1
421,2021-01-18 13:00:00,346.0,22509.0,0.8,0.0,79.3,2021,1,18,13,1
422,2021-01-18 14:00:00,218.0,22509.0,3.8,0.0,47.8,2021,1,18,14,1
423,2021-01-18 15:00:00,286.0,22509.0,3.7,0.0,42.3,2021,1,18,15,1
424,2021-01-18 16:00:00,320.0,22509.0,1.5,0.0,66.1,2021,1,18,16,1
425,2021-01-18 17:00:00,478.0,22509.0,2.4,0.0,53.3,2021,1,18,17,1
426,2021-01-18 18:00:00,249.0,22509.0,0.1,0.0,68.0,2021,1,18,18,1
427,2021-01-18 19:00:00,400.0,22509.0,-0.5,0.0,46.0,2021,1,18,19,1
428,2021-01-18 20:00:00,519.0,22509.0,-1.7,0.0,40.6,2021,1,18,20,1
429,2021-01-18 21:00:00,493.0,22509.0,-2.6,0.0,42.7,2021,1,18,21,1
430,2021-01-18 22:00:00,454.0,22509.0,-3.7,0.0,52.3,2021,1,18,22,1
431,2021-01-18 23:00:00,101.0,22509.0,-4.5,0.0,52.6,2021,1,18,23,1
432,2021-01-19 00:00:00,168.0,22509.0,-5.2,0.0,52.0,2021,1,19,0,1
433,2021-01-19 01:00:00,178.0,22509.0,-5.5,0.0,53.5,2021,1,19,1,1
434,2021-01-19 02:00:00,153.0,22509.0,-6.2,0.0,56.4,2021,1,19,2,1
435,2021-01-19 03:00:00,54.0,22509.0,-8.1,0.0,66.4,2021,1,19,3,1
436,2021-01-19 04:00:00,70.0,22509.0,-7.4,0.0,65.2,2021,1,19,4,1
437,2021-01-19 05:00:00,55.0,22509.0,-8.4,0.0,68.3,2021,1,19,5,1
438,2021-01-19 06:00:00,42.0,22509.0,-9.4,0.0,71.4,2021,1,19,6,1
439,2021-01-19 07:00:00,46.0,22509.0,-11.2,0.0,79.8,2021,1,19,7,1
440,2021-01-19 08:00:00,185.0,22509.0,-12.1,0.0,81.2,2021,1,19,8,1
441,2021-01-19 09:00:00,324.0,22509.0,-10.9,0.0,81.2,2021,1,19,9,1
442,2021-01-19 10:00:00,445.0,22509.0,-6.9,0.0,63.2,2021,1,19,10,1
443,2021-01-19 11:00:00,635.0,22509.0,-4.3,0.0,50.6,2021,1,19,11,1
444,2021-01-19 12:00:00,468.0,22509.0,-2.1,0.0,42.8,2021,1,19,12,1
445,2021-01-19 13:00:00,287.0,22509.0,-0.4,0.0,32.2,2021,1,19,13,1
446,2021-01-19 14:00:00,463.0,22509.0,1.0,0.0,30.8,2021,1,19,14,1
447,2021-01-19 15:00:00,176.0,22509.0,1.5,0.0,26.8,2021,1,19,15,1
448,2021-01-19 16:00:00,279.0,22509.0,2.0,0.0,19.2,2021,1,19,16,1
449,2021-01-19 17:00:00,100.0,22509.0,0.6,0.0,19.8,2021,1,19,17,1
450,2021-01-19 18:00:00,200.0,22509.0,-3.3,0.0,32.7,2021,1,19,18,1
451,2021-01-19 19:00:00,351.0,22509.0,-5.7,0.0,46.7,2021,1,19,19,1
452,2021-01-19 20:00:00,509.0,22509.0,-7.0,0.0,51.7,2021,1,19,20,1
453,2021-01-19 21:00:00,484.0,22509.0,-8.2,0.0,55.7,2021,1,19,21,1
454,2021-01-19 22:00:00,372.0,22509.0,-9.2,0.0,58.3,2021,1,19,22,1
455,2021-01-19 23:00:00,229.0,22509.0,-10.1,0.0,61.8,2021,1,19,23,1
456,2021-01-20 00:00:00,197.0,22509.0,-10.7,0.0,65.9,2021,1,20,0,1
457,2021-01-20 01:00:00,157.0,22509.0,-10.8,0.0,65.3,2021,1,20,1,1
458,2021-01-20 02:00:00,128.0,22509.0,-11.8,0.0,69.3,2021,1,20,2,1
459,2021-01-20 03:00:00,84.0,22509.0,-12.0,0.0,70.4,2021,1,20,3,1
460,2021-01-20 04:00:00,67.0,22509.0,-12.4,0.0,73.4,2021,1,20,4,1
461,2021-01-20 05:00:00,55.0,22509.0,-13.0,0.0,75.6,2021,1,20,5,1
462,2021-01-20 06:00:00,76.0,22509.0,-13.4,0.0,78.5,2021,1,20,6,1
463,2021-01-20 07:00:00,38.0,22509.0,-13.5,0.0,78.7,2021,1,20,7,1
464,2021-01-20 08:00:00,124.0,22509.0,-13.8,0.0,80.5,2021,1,20,8,1
465,2021-01-20 09:00:00,596.0,22509.0,-12.1,0.0,79.9,2021,1,20,9,1
466,2021-01-20 10:00:00,606.0,22509.0,-6.8,0.0,62.9,2021,1,20,10,1
467,2021-01-20 11:00:00,417.0,22509.0,-2.3,0.0,43.6,2021,1,20,11,1
468,2021-01-20 12:00:00,468.0,22509.0,0.5,0.0,32.1,2021,1,20,12,1
469,2021-01-20 13:00:00,333.0,22509.0,2.8,0.0,29.2,2021,1,20,13,1
470,2021-01-20 14:00:00,213.0,22509.0,4.6,0.0,25.5,2021,1,20,14,1
471,2021-01-20 15:00:00,179.0,22509.0,6.5,0.0,23.5,2021,1,20,15,1
472,2021-01-20 16:00:00,197.0,22509.0,6.7,0.0,24.9,2021,1,20,16,1
473,2021-01-20 17:00:00,438.0,22509.0,5.5,0.0,27.3,2021,1,20,17,1
474,2021-01-20 18:00:00,224.0,22509.0,-0.5,0.0,41.3,2021,1,20,18,1
475,2021-01-20 19:00:00,186.0,22509.0,-3.4,0.0,51.4,2021,1,20,19,1
476,2021-01-20 20:00:00,397.0,22509.0,-4.8,0.0,54.9,2021,1,20,20,1
477,2021-01-20 21:00:00,540.0,22509.0,-5.9,0.0,59.6,2021,1,20,21,1
478,2021-01-20 22:00:00,356.0,22509.0,-6.9,0.0,65.5,2021,1,20,22,1
479,2021-01-20 23:00:00,241.0,22509.0,-7.5,0.0,69.0,2021,1,20,23,1
480,2021-01-21 00:00:00,240.0,22509.0,-7.8,0.0,68.0,2021,1,21,0,1
481,2021-01-21 01:00:00,260.0,22509.0,-7.9,0.0,72.0,2021,1,21,1,1
482,2021-01-21 02:00:00,119.0,22509.0,-6.3,0.0,70.0,2021,1,21,2,1
483,2021-01-21 03:00:00,59.0,22509.0,-5.1,0.0,66.1,2021,1,21,3,1
484,2021-01-21 04:00:00,44.0,22509.0,-4.3,0.0,65.8,2021,1,21,4,1
485,2021-01-21 05:00:00,44.0,22509.0,-3.9,0.0,65.7,2021,1,21,5,1
486,2021-01-21 06:00:00,43.0,22509.0,-3.7,0.0,64.5,2021,1,21,6,1
487,2021-01-21 07:00:00,264.0,22509.0,-5.5,0.0,72.8,2021,1,21,7,1
488,2021-01-21 08:00:00,160.0,22509.0,-4.5,0.0,69.6,2021,1,21,8,1
489,2021-01-21 09:00:00,159.0,22509.0,-3.4,0.0,65.1,2021,1,21,9,1
490,2021-01-21 10:00:00,332.0,22509.0,1.4,0.0,51.7,2021,1,21,10,1
491,2021-01-21 11:00:00,376.0,22509.0,5.0,0.0,41.2,2021,1,21,11,1
492,2021-01-21 12:00:00,250.0,22509.0,7.5,0.0,37.3,2021,1,21,12,1
493,2021-01-21 13:00:00,467.0,22509.0,8.0,0.0,38.5,2021,1,21,13,1
494,2021-01-21 14:00:00,460.0,22509.0,8.9,0.0,39.1,2021,1,21,14,1
495,2021-01-21 15:00:00,273.0,22509.0,7.2,0.0,75.1,2021,1,21,15,1
496,2021-01-21 16:00:00,228.0,22509.0,6.7,0.0,84.2,2021,1,21,16,1
497,2021-01-21 17:00:00,238.0,22509.0,5.5,0.0,85.7,2021,1,21,17,1
498,2021-01-21 18:00:00,265.0,22509.0,4.5,0.0,89.8,2021,1,21,18,1
499,2021-01-21 19:00:00,214.0,22509.0,3.9,0.0,92.7,2021,1,21,19,1
500,2021-01-21 20:00:00,568.0,22509.0,3.1,0.0,95.8,2021,1,21,20,1
501,2021-01-21 21:00:00,486.0,22509.0,2.8,0.5,97.3,2021,1,21,21,1
502,2021-01-21 22:00:00,314.0,22509.0,2.7,0.0,98.1,2021,1,21,22,1
503,2021-01-21 23:00:00,306.0,22509.0,2.5,0.0,98.4,2021,1,21,23,1
504,2021-01-22 00:00:00,225.0,22509.0,2.5,0.0,98.6,2021,1,22,0,1
505,2021-01-22 01:00:00,173.0,22509.0,2.5,0.0,98.9,2021,1,22,1,1
506,2021-01-22 02:00:00,92.0,22509.0,2.5,0.0,99.3,2021,1,22,2,1
507,2021-01-22 03:00:00,70.0,22509.0,2.4,0.0,99.4,2021,1,22,3,1
508,2021-01-22 04:00:00,46.0,22509.0,2.4,0.0,99.5,2021,1,22,4,1
509,2021-01-22 05:00:00,33.0,22509.0,2.2,0.0,99.5,2021,1,22,5,1
510,2021-01-22 06:00:00,26.0,22509.0,2.2,0.0,99.7,2021,1,22,6,1
511,2021-01-22 07:00:00,43.0,22509.0,2.4,0.0,99.8,2021,1,22,7,1
512,2021-01-22 08:00:00,332.0,22509.0,2.3,0.0,99.8,2021,1,22,8,1
513,2021-01-22 09:00:00,267.0,22509.0,2.9,0.0,99.9,2021,1,22,9,1
514,2021-01-22 10:00:00,312.0,22509.0,3.7,0.0,99.9,2021,1,22,10,1
515,2021-01-22 11:00:00,380.0,22509.0,4.6,0.0,99.7,2021,1,22,11,1
516,2021-01-22 12:00:00,606.0,22509.0,6.0,0.0,98.8,2021,1,22,12,1
517,2021-01-22 13:00:00,438.0,22509.0,7.5,0.0,89.6,2021,1,22,13,1
518,2021-01-22 14:00:00,389.0,22509.0,9.4,0.0,84.1,2021,1,22,14,1
519,2021-01-22 15:00:00,237.0,22509.0,9.5,0.0,82.5,2021,1,22,15,1
520,2021-01-22 16:00:00,234.0,22509.0,9.3,0.0,83.8,2021,1,22,16,1
521,2021-01-22 17:00:00,189.0,22509.0,8.6,0.0,86.7,2021,1,22,17,1
522,2021-01-22 18:00:00,180.0,22509.0,7.0,0.0,91.0,2021,1,22,18,1
523,2021-01-22 19:00:00,170.0,22509.0,6.5,0.0,93.7,2021,1,22,19,1
524,2021-01-22 20:00:00,327.0,22509.0,6.1,0.0,94.9,2021,1,22,20,1
525,2021-01-22 21:00:00,375.0,22509.0,5.9,0.0,94.7,2021,1,22,21,1
526,2021-01-22 22:00:00,603.0,22509.0,5.4,0.0,96.0,2021,1,22,22,1
527,2021-01-22 23:00:00,225.0,22509.0,5.3,0.0,96.9,2021,1,22,23,1
528,2021-01-23 00:00:00,135.0,22509.0,5.2,0.0,97.3,2021,1,23,0,0
529,2021-01-23 01:00:00,153.0,22509.0,4.6,0.0,97.4,2021,1,23,1,0
530,2021-01-23 02:00:00,102.0,22509.0,5.0,0.0,98.4,2021,1,23,2,0
531,2021-01-23 03:00:00,109.0,22509.0,3.7,0.0,97.2,2021,1,23,3,0
532,2021-01-23 04:00:00,47.0,22509.0,3.3,0.0,98.6,2021,1,23,4,0
533,2021-01-23 05:00:00,43.0,22509.0,3.7,0.0,99.0,2021,1,23,5,0
534,2021-01-23 06:00:00,72.0,22509.0,3.9,0.0,99.0,2021,1,23,6,0
535,2021-01-23 07:00:00,35.0,22509.0,3.9,0.0,99.0,2021,1,23,7,0
536,2021-01-23 08:00:00,51.0,22509.0,4.1,0.0,98.8,2021,1,23,8,0
537,2021-01-23 09:00:00,238.0,22509.0,4.9,0.0,99.0,2021,1,23,9,0
538,2021-01-23 10:00:00,161.0,22509.0,5.9,0.0,96.4,2021,1,23,10,0
539,2021-01-23 11:00:00,391.0,22509.0,7.1,0.0,93.4,2021,1,23,11,0
540,2021-01-23 12:00:00,482.0,22509.0,8.6,0.0,87.5,2021,1,23,12,0
541,2021-01-23 13:00:00,472.0,22509.0,9.6,0.0,81.1,2021,1,23,13,0
542,2021-01-23 14:00:00,403.0,22509.0,9.4,0.0,81.0,2021,1,23,14,0
543,2021-01-23 15:00:00,358.0,22509.0,8.9,0.0,83.5,2021,1,23,15,0
544,2021-01-23 16:00:00,262.0,22509.0,9.6,0.0,74.0,2021,1,23,16,0
545,2021-01-23 17:00:00,183.0,22509.0,9.5,0.0,70.5,2021,1,23,17,0
546,2021-01-23 18:00:00,172.0,22509.0,8.8,0.0,73.1,2021,1,23,18,0
547,2021-01-23 19:00:00,388.0,22509.0,8.3,0.0,74.4,2021,1,23,19,0
548,2021-01-23 20:00:00,328.0,22509.0,7.9,0.0,75.4,2021,1,23,20,0
549,2021-01-23 21:00:00,394.0,22509.0,7.7,0.0,74.5,2021,1,23,21,0
550,2021-01-23 22:00:00,451.0,22509.0,7.2,0.0,75.9,2021,1,23,22,0
551,2021-01-23 23:00:00,144.0,22509.0,6.2,0.0,80.8,2021,1,23,23,0
552,2021-01-24 00:00:00,205.0,22509.0,5.5,0.0,83.9,2021,1,24,0,0
553,2021-01-24 01:00:00,246.0,22509.0,5.1,0.0,86.0,2021,1,24,1,0
554,2021-01-24 02:00:00,144.0,22509.0,4.0,0.0,88.7,2021,1,24,2,0
555,2021-01-24 03:00:00,100.0,22509.0,3.9,0.0,87.2,2021,1,24,3,0
556,2021-01-24 04:00:00,70.0,22509.0,1.6,0.0,93.4,2021,1,24,4,0
557,2021-01-24 05:00:00,33.0,22509.0,0.5,0.0,94.8,2021,1,24,5,0
558,2021-01-24 06:00:00,27.0,22509.0,-0.4,0.0,96.4,2021,1,24,6,0
559,2021-01-24 07:00:00,52.0,22509.0,-1.2,0.0,96.9,2021,1,24,7,0
560,2021-01-24 08:00:00,35.0,22509.0,-1.5,0.0,97.6,2021,1,24,8,0
561,2021-01-24 09:00:00,46.0,22509.0,0.3,0.0,98.7,2021,1,24,9,0
562,2021-01-24 10:00:00,295.0,22509.0,5.2,0.0,87.3,2021,1,24,10,0
563,2021-01-24 11:00:00,500.0,22509.0,9.0,0.0,67.4,2021,1,24,11,0
564,2021-01-24 12:00:00,477.0,22509.0,10.8,0.0,57.9,2021,1,24,12,0
565,2021-01-24 13:00:00,425.0,22509.0,10.5,0.0,58.2,2021,1,24,13,0
566,2021-01-24 14:00:00,330.0,22509.0,12.1,0.0,52.0,2021,1,24,14,0
567,2021-01-24 15:00:00,416.0,22509.0,11.9,0.0,50.0,2021,1,24,15,0
568,2021-01-24 16:00:00,261.0,22509.0,12.0,0.0,48.7,2021,1,24,16,0
569,2021-01-24 17:00:00,173.0,22509.0,10.5,0.0,52.5,2021,1,24,17,0
570,2021-01-24 18:00:00,292.0,22509.0,6.3,0.0,66.7,2021,1,24,18,0
571,2021-01-24 19:00:00,379.0,22509.0,2.7,0.0,78.7,2021,1,24,19,0
572,2021-01-24 20:00:00,470.0,22509.0,1.6,0.0,83.0,2021,1,24,20,0
573,2021-01-24 21:00:00,542.0,22509.0,0.5,0.0,86.2,2021,1,24,21,0
574,2021-01-24 22:00:00,239.0,22509.0,-0.1,0.0,89.4,2021,1,24,22,0
575,2021-01-24 23:00:00,290.0,22509.0,-1.1,0.0,91.1,2021,1,24,23,0
576,2021-01-25 00:00:00,298.0,22509.0,-1.1,0.0,92.5,2021,1,25,0,1
577,2021-01-25 01:00:00,260.0,22509.0,-1.6,0.0,93.6,2021,1,25,1,1
578,2021-01-25 02:00:00,131.0,22509.0,-1.7,0.0,94.7,2021,1,25,2,1
579,2021-01-25 03:00:00,111.0,22509.0,-2.1,0.0,95.4,2021,1,25,3,1
580,2021-01-25 04:00:00,115.0,22509.0,-2.0,0.0,95.8,2021,1,25,4,1
581,2021-01-25 05:00:00,119.0,22509.0,-2.1,0.0,95.9,2021,1,25,5,1
582,2021-01-25 06:00:00,112.0,22509.0,-2.0,0.0,95.9,2021,1,25,6,1
583,2021-01-25 07:00:00,93.0,22509.0,-2.5,0.0,96.3,2021,1,25,7,1
